date,material_type,production_line,tonnes_produced,equipment_status
2023-06-24,Pig_Iron,Line_1,2427.000474111771,OPERATIONAL
2023-06-24,Pig_Iron,Line_2,4907.960109598231,OPERATIONAL
2023-06-24,Pig_Iron,Line_3,2232.8608726404595,OPERATIONAL
2023-06-24,Pig_Iron,Line_4,3293.962081454041,OPERATIONAL
2023-06-24,Billets,Line_1,3118.6589932378174,OPERATIONAL
2023-06-24,Billets,Line_2,2805.5143789548606,OPERATIONAL
2023-06-24,Billets,Line_3,3677.425315170198,OPERATIONAL
2023-06-24,Billets,Line_4,1705.6746053112256,OPERATIONAL
2023-06-25,HR_Coils,Line_1,4720.646341153098,OPERATIONAL
2023-06-25,HR_Coils,Line_2,2988.8708761097646,OPERATIONAL
2023-06-25,HR_Coils,Line_3,2579.727711121242,OPERATIONAL
2023-06-25,HR_Coils,Line_4,3298.968326202132,OPERATIONAL
2023-06-25,CR_Coils,Line_1,3619.3033136064078,OPERATIONAL
2023-06-25,CR_Coils,Line_2,2797.3799166964536,OPERATIONAL
2023-06-25,CR_Coils,Line_3,4270.999074817944,OPERATIONAL
2023-06-25,CR_Coils,Line_4,3201.2334820471697,OPERATIONAL
2023-06-25,Plates,Line_1,3415.463235523224,OPERATIONAL
2023-06-25,Plates,Line_2,2284.6045405648097,OPERATIONAL
2023-06-25,Plates,Line_3,1559.1620627389266,MAINTENANCE
2023-06-25,Plates,Line_4,1610.6226660831708,OPERATIONAL
2023-06-25,Wire_Rods,Line_1,3968.9265589696743,OPERATIONAL
2023-06-25,Wire_Rods,Line_2,2476.269548179259,OPERATIONAL
2023-06-25,Wire_Rods,Line_3,4567.728965017368,OPERATIONAL
2023-06-25,Wire_Rods,Line_4,2531.935496045941,OPERATIONAL
2023-06-25,TMT_Bars,Line_1,3126.318006162459,OPERATIONAL
2023-06-25,TMT_Bars,Line_2,3336.7103922024367,OPERATIONAL
2023-06-25,TMT_Bars,Line_3,2938.709501841222,OPERATIONAL
2023-06-25,TMT_Bars,Line_4,2861.0553345368635,OPERATIONAL
2023-06-25,Pig_Iron,Line_1,1890.918283767108,OPERATIONAL
2023-06-25,Pig_Iron,Line_2,4311.28048529633,OPERATIONAL
2023-06-25,Pig_Iron,Line_3,3518.24201972098,OPERATIONAL
2023-06-25,Pig_Iron,Line_4,3644.039431558016,OPERATIONAL
2023-06-25,Billets,Line_1,3333.7028918654337,MAINTENANCE
2023-06-25,Billets,Line_2,3493.7061023440338,OPERATIONAL
2023-06-25,Billets,Line_3,2657.827140323725,OPERATIONAL
2023-06-25,Billets,Line_4,2115.0059642373317,OPERATIONAL
2023-06-26,HR_Coils,Line_1,2137.4951865598027,OPERATIONAL
2023-06-26,HR_Coils,Line_2,3838.516416880282,OPERATIONAL
2023-06-26,HR_Coils,Line_3,3474.799877785488,OPERATIONAL
2023-06-26,HR_Coils,Line_4,3175.166386292438,OPERATIONAL
2023-06-26,CR_Coils,Line_1,2704.08546561653,MAINTENANCE
2023-06-26,CR_Coils,Line_2,3111.3212449212747,OPERATIONAL
2023-06-26,CR_Coils,Line_3,3317.845694801471,OPERATIONAL
2023-06-26,CR_Coils,Line_4,3006.088028304965,OPERATIONAL
2023-06-26,Plates,Line_1,3848.7760615782063,MAINTENANCE
2023-06-26,Plates,Line_2,2855.4366675787387,OPERATIONAL
2023-06-26,Plates,Line_3,3142.1093429273405,OPERATIONAL
2023-06-26,Plates,Line_4,3565.023064916393,OPERATIONAL
2023-06-26,Wire_Rods,Line_1,3391.722669285424,OPERATIONAL
2023-06-26,Wire_Rods,Line_2,1078.7611142821277,OPERATIONAL
2023-06-26,Wire_Rods,Line_3,2446.099941856493,MAINTENANCE
2023-06-26,Wire_Rods,Line_4,3067.9872383224065,OPERATIONAL
2023-06-26,TMT_Bars,Line_1,3233.620549912288,OPERATIONAL
2023-06-26,TMT_Bars,Line_2,3158.177610237022,OPERATIONAL
2023-06-26,TMT_Bars,Line_3,2536.8300188717035,OPERATIONAL
2023-06-26,TMT_Bars,Line_4,2595.622687101366,OPERATIONAL
2023-06-26,Pig_Iron,Line_1,4619.393375941541,OPERATIONAL
2023-06-26,Pig_Iron,Line_2,3624.207086196868,OPERATIONAL
2023-06-26,Pig_Iron,Line_3,1093.4891051965367,OPERATIONAL
2023-06-26,Pig_Iron,Line_4,3444.732968538399,OPERATIONAL
2023-06-26,Billets,Line_1,2912.9269233617515,MAINTENANCE
2023-06-26,Billets,Line_2,2950.215557220877,OPERATIONAL
2023-06-26,Billets,Line_3,3069.3069084465687,OPERATIONAL
2023-06-26,Billets,Line_4,4631.661414846638,OPERATIONAL
2023-06-27,HR_Coils,Line_1,3480.9962660606734,OPERATIONAL
2023-06-27,HR_Coils,Line_2,1766.8416536252219,OPERATIONAL
2023-06-27,HR_Coils,Line_3,2602.2916357561876,OPERATIONAL
2023-06-27,HR_Coils,Line_4,2520.920185360439,OPERATIONAL
2023-06-27,CR_Coils,Line_1,2797.586799363435,MAINTENANCE
2023-06-27,CR_Coils,Line_2,3510.2797080306527,OPERATIONAL
2023-06-27,CR_Coils,Line_3,2572.964564086043,OPERATIONAL
2023-06-27,CR_Coils,Line_4,4200.69582584816,OPERATIONAL
2023-06-27,Plates,Line_1,4219.881287880811,OPERATIONAL
2023-06-27,Plates,Line_2,2886.672223646873,OPERATIONAL
2023-06-27,Plates,Line_3,2545.417925727504,OPERATIONAL
2023-06-27,Plates,Line_4,2408.1098652729274,OPERATIONAL
2023-06-27,Wire_Rods,Line_1,3748.016876006748,OPERATIONAL
2023-06-27,Wire_Rods,Line_2,4859.551251678097,OPERATIONAL
2023-06-27,Wire_Rods,Line_3,4896.5968793691545,OPERATIONAL
2023-06-27,Wire_Rods,Line_4,3424.9931655405117,OPERATIONAL
2023-06-27,TMT_Bars,Line_1,3192.3329225200273,MAINTENANCE
2023-06-27,TMT_Bars,Line_2,4350.255717083523,OPERATIONAL
2023-06-27,TMT_Bars,Line_3,4377.070092470521,OPERATIONAL
2023-06-27,TMT_Bars,Line_4,3374.6853352714465,OPERATIONAL
2023-06-27,Pig_Iron,Line_1,2082.2157543481358,OPERATIONAL
2023-06-27,Pig_Iron,Line_2,1884.403336718806,OPERATIONAL
2023-06-27,Pig_Iron,Line_3,4145.9408057677865,OPERATIONAL
2023-06-27,Pig_Iron,Line_4,2806.069328039203,OPERATIONAL
2023-06-27,Billets,Line_1,1923.8994568605315,OPERATIONAL
2023-06-27,Billets,Line_2,3594.298450301212,OPERATIONAL
2023-06-27,Billets,Line_3,2948.3570559934615,OPERATIONAL
2023-06-27,Billets,Line_4,2972.308342573064,OPERATIONAL
2023-06-28,HR_Coils,Line_1,2208.1037596005594,OPERATIONAL
2023-06-28,HR_Coils,Line_2,3505.2488367981764,OPERATIONAL
2023-06-28,HR_Coils,Line_3,3384.7702826042455,OPERATIONAL
2023-06-28,HR_Coils,Line_4,3225.1047664515318,OPERATIONAL
2023-06-28,CR_Coils,Line_1,1956.703479579175,OPERATIONAL
2023-06-28,CR_Coils,Line_2,4701.923101136568,OPERATIONAL
2023-06-28,CR_Coils,Line_3,3252.7525166000887,OPERATIONAL
2023-06-28,CR_Coils,Line_4,3150.3467972318485,OPERATIONAL
2023-06-28,Plates,Line_1,4471.746745436979,OPERATIONAL
2023-06-28,Plates,Line_2,2698.14210485816,OPERATIONAL
2023-06-28,Plates,Line_3,1650.8842590690494,OPERATIONAL
2023-06-28,Plates,Line_4,4071.215867025949,OPERATIONAL
2023-06-28,Wire_Rods,Line_1,2166.9684596984853,OPERATIONAL
2023-06-28,Wire_Rods,Line_2,2692.1271332143256,OPERATIONAL
2023-06-28,Wire_Rods,Line_3,3388.110652124005,OPERATIONAL
2023-06-28,Wire_Rods,Line_4,2812.4578536978884,OPERATIONAL
2023-06-28,TMT_Bars,Line_1,2520.9113000400603,OPERATIONAL
2023-06-28,TMT_Bars,Line_2,3666.560248241664,OPERATIONAL
2023-06-28,TMT_Bars,Line_3,2452.858477861456,OPERATIONAL
2023-06-28,TMT_Bars,Line_4,3097.085472099887,OPERATIONAL
2023-06-28,Pig_Iron,Line_1,2893.8993680631957,OPERATIONAL
2023-06-28,Pig_Iron,Line_2,2555.2024575374194,OPERATIONAL
2023-06-28,Pig_Iron,Line_3,2955.4631865696083,OPERATIONAL
2023-06-28,Pig_Iron,Line_4,4033.4297095571583,OPERATIONAL
2023-06-28,Billets,Line_1,3461.7737201837494,OPERATIONAL
2023-06-28,Billets,Line_2,3106.274739633691,OPERATIONAL
2023-06-28,Billets,Line_3,3035.484163970809,OPERATIONAL
2023-06-28,Billets,Line_4,3661.3411701792547,MAINTENANCE
2023-06-29,HR_Coils,Line_1,2986.6047376101483,OPERATIONAL
2023-06-29,HR_Coils,Line_2,965.7110464102705,OPERATIONAL
2023-06-29,HR_Coils,Line_3,3113.089944403238,OPERATIONAL
2023-06-29,HR_Coils,Line_4,3341.9982944317007,OPERATIONAL
2023-06-29,CR_Coils,Line_1,3134.5815462864944,MAINTENANCE
2023-06-29,CR_Coils,Line_2,2407.360424109199,OPERATIONAL
2023-06-29,CR_Coils,Line_3,2493.5173157614145,OPERATIONAL
2023-06-29,CR_Coils,Line_4,4222.832678287165,OPERATIONAL
2023-06-29,Plates,Line_1,2836.7968300844595,OPERATIONAL
2023-06-29,Plates,Line_2,2293.752291465288,OPERATIONAL
2023-06-29,Plates,Line_3,2925.0998296016255,OPERATIONAL
2023-06-29,Plates,Line_4,2918.910198469212,OPERATIONAL
2023-06-29,Wire_Rods,Line_1,3695.245411001645,OPERATIONAL
2023-06-29,Wire_Rods,Line_2,1278.97516008153,OPERATIONAL
2023-06-29,Wire_Rods,Line_3,3592.5399403300758,OPERATIONAL
2023-06-29,Wire_Rods,Line_4,2105.017631407622,OPERATIONAL
2023-06-29,TMT_Bars,Line_1,3158.9879173198105,OPERATIONAL
2023-06-29,TMT_Bars,Line_2,2061.2624774059686,OPERATIONAL
2023-06-29,TMT_Bars,Line_3,2971.194395818867,OPERATIONAL
2023-06-29,TMT_Bars,Line_4,3150.944824661926,OPERATIONAL
2023-06-29,Pig_Iron,Line_1,3632.3516542210677,OPERATIONAL
2023-06-29,Pig_Iron,Line_2,3183.8401570941282,OPERATIONAL
2023-06-29,Pig_Iron,Line_3,3302.0803192230087,OPERATIONAL
2023-06-29,Pig_Iron,Line_4,3607.93086424473,OPERATIONAL
2023-06-29,Billets,Line_1,4673.387761614682,OPERATIONAL
2023-06-29,Billets,Line_2,3700.0276914225474,OPERATIONAL
2023-06-29,Billets,Line_3,2581.0821474546506,OPERATIONAL
2023-06-29,Billets,Line_4,3451.0517480773315,OPERATIONAL
2023-06-30,HR_Coils,Line_1,2089.541469280841,OPERATIONAL
2023-06-30,HR_Coils,Line_2,3982.0088966996946,OPERATIONAL
2023-06-30,HR_Coils,Line_3,3237.441433435813,OPERATIONAL
2023-06-30,HR_Coils,Line_4,3889.600325669159,OPERATIONAL
2023-06-30,CR_Coils,Line_1,2454.0454449788676,OPERATIONAL
2023-06-30,CR_Coils,Line_2,1946.5568692478116,OPERATIONAL
2023-06-30,CR_Coils,Line_3,4210.997853983793,OPERATIONAL
2023-06-30,CR_Coils,Line_4,1896.285984914687,OPERATIONAL
2023-06-30,Plates,Line_1,1741.9346776599486,OPERATIONAL
2023-06-30,Plates,Line_2,2492.901424954887,OPERATIONAL
2023-06-30,Plates,Line_3,1832.2961195666599,OPERATIONAL
2023-06-30,Plates,Line_4,3326.123470037363,OPERATIONAL
2023-06-30,Wire_Rods,Line_1,3098.351677655241,OPERATIONAL
2023-06-30,Wire_Rods,Line_2,1969.298105775666,OPERATIONAL
2023-06-30,Wire_Rods,Line_3,3232.007286486977,OPERATIONAL
2023-06-30,Wire_Rods,Line_4,1838.7000027257855,OPERATIONAL
2023-06-30,TMT_Bars,Line_1,1091.6350742041259,OPERATIONAL
2023-06-30,TMT_Bars,Line_2,3360.5857184960287,OPERATIONAL
2023-06-30,TMT_Bars,Line_3,3795.290266986015,OPERATIONAL
2023-06-30,TMT_Bars,Line_4,1625.1754246398632,OPERATIONAL
2023-06-30,Pig_Iron,Line_1,2490.1222884957297,OPERATIONAL
2023-06-30,Pig_Iron,Line_2,2259.615353051931,OPERATIONAL
2023-06-30,Pig_Iron,Line_3,2470.1429776350014,OPERATIONAL
2023-06-30,Pig_Iron,Line_4,2973.841852493052,OPERATIONAL
2023-06-30,Billets,Line_1,3451.9547683358624,OPERATIONAL
2023-06-30,Billets,Line_2,3257.8666846685605,OPERATIONAL
2023-06-30,Billets,Line_3,3058.88683785113,OPERATIONAL
2023-06-30,Billets,Line_4,2543.510081323686,OPERATIONAL
2023-07-01,HR_Coils,Line_1,4747.739320290939,OPERATIONAL
2023-07-01,HR_Coils,Line_2,3771.203472700074,OPERATIONAL
2023-07-01,HR_Coils,Line_3,1491.203455918645,OPERATIONAL
2023-07-01,HR_Coils,Line_4,3336.989134590365,OPERATIONAL
2023-07-01,CR_Coils,Line_1,4002.47087770557,OPERATIONAL
2023-07-01,CR_Coils,Line_2,1291.0943199826024,OPERATIONAL
2023-07-01,CR_Coils,Line_3,4542.862192395531,OPERATIONAL
2023-07-01,CR_Coils,Line_4,4296.2259383967,OPERATIONAL
2023-07-01,Plates,Line_1,2448.057719763335,MAINTENANCE
2023-07-01,Plates,Line_2,3712.248567772279,OPERATIONAL
2023-07-01,Plates,Line_3,3949.8285393770548,OPERATIONAL
2023-07-01,Plates,Line_4,2072.1997821613536,OPERATIONAL
2023-07-01,Wire_Rods,Line_1,3957.868729871307,OPERATIONAL
2023-07-01,Wire_Rods,Line_2,3059.0241474286513,OPERATIONAL
2023-07-01,Wire_Rods,Line_3,3472.396763133794,OPERATIONAL
2023-07-01,Wire_Rods,Line_4,3194.5046000281386,OPERATIONAL
2023-07-01,TMT_Bars,Line_1,3171.721272710377,OPERATIONAL
2023-07-01,TMT_Bars,Line_2,3357.286291621861,OPERATIONAL
2023-07-01,TMT_Bars,Line_3,2627.2427136343663,OPERATIONAL
2023-07-01,TMT_Bars,Line_4,2212.295964075598,OPERATIONAL
2023-07-01,Pig_Iron,Line_1,3036.646855051999,OPERATIONAL
2023-07-01,Pig_Iron,Line_2,3856.092434223292,OPERATIONAL
2023-07-01,Pig_Iron,Line_3,3092.4151345321743,OPERATIONAL
2023-07-01,Pig_Iron,Line_4,3463.222968095703,OPERATIONAL
2023-07-01,Billets,Line_1,4451.640854491979,MAINTENANCE
2023-07-01,Billets,Line_2,2952.699208108303,OPERATIONAL
2023-07-01,Billets,Line_3,1908.9698648925357,OPERATIONAL
2023-07-01,Billets,Line_4,3220.8559429339502,OPERATIONAL
2023-07-02,HR_Coils,Line_1,2195.302527782824,MAINTENANCE
2023-07-02,HR_Coils,Line_2,3096.443406979215,OPERATIONAL
2023-07-02,HR_Coils,Line_3,2827.1171412564145,OPERATIONAL
2023-07-02,HR_Coils,Line_4,3445.8333694119997,OPERATIONAL
2023-07-02,CR_Coils,Line_1,2786.3411607977296,OPERATIONAL
2023-07-02,CR_Coils,Line_2,2754.7847839410065,OPERATIONAL
2023-07-02,CR_Coils,Line_3,3441.68815836013,OPERATIONAL
2023-07-02,CR_Coils,Line_4,2726.39286936014,OPERATIONAL
2023-07-02,Plates,Line_1,3690.8905839272256,OPERATIONAL
2023-07-02,Plates,Line_2,2757.0368938732304,MAINTENANCE
2023-07-02,Plates,Line_3,3421.4986523846405,OPERATIONAL
2023-07-02,Plates,Line_4,1874.8992499521019,OPERATIONAL
2023-07-02,Wire_Rods,Line_1,4191.482746307534,OPERATIONAL
2023-07-02,Wire_Rods,Line_2,2676.684880283847,OPERATIONAL
2023-07-02,Wire_Rods,Line_3,2890.257702326761,OPERATIONAL
2023-07-02,Wire_Rods,Line_4,3583.0331010570244,OPERATIONAL
2023-07-02,TMT_Bars,Line_1,3948.972650052622,OPERATIONAL
2023-07-02,TMT_Bars,Line_2,3110.463006806456,OPERATIONAL
2023-07-02,TMT_Bars,Line_3,4172.606569017529,OPERATIONAL
2023-07-02,TMT_Bars,Line_4,1444.6959156928442,OPERATIONAL
2023-07-02,Pig_Iron,Line_1,3503.2648535401468,OPERATIONAL
2023-07-02,Pig_Iron,Line_2,2646.337884975476,OPERATIONAL
2023-07-02,Pig_Iron,Line_3,3251.902046673122,OPERATIONAL
2023-07-02,Pig_Iron,Line_4,4571.337533927471,OPERATIONAL
2023-07-02,Billets,Line_1,3818.218687671026,OPERATIONAL
2023-07-02,Billets,Line_2,3074.515235635182,OPERATIONAL
2023-07-02,Billets,Line_3,4123.51991590773,OPERATIONAL
2023-07-02,Billets,Line_4,4094.762159208684,MAINTENANCE
2023-07-03,HR_Coils,Line_1,4060.9069267671657,OPERATIONAL
2023-07-03,HR_Coils,Line_2,2920.5605107633355,OPERATIONAL
2023-07-03,HR_Coils,Line_3,3837.7868181340436,OPERATIONAL
2023-07-03,HR_Coils,Line_4,2727.5099758377196,OPERATIONAL
2023-07-03,CR_Coils,Line_1,3338.924373982485,OPERATIONAL
2023-07-03,CR_Coils,Line_2,2730.190244981324,OPERATIONAL
2023-07-03,CR_Coils,Line_3,3290.799617002005,OPERATIONAL
2023-07-03,CR_Coils,Line_4,3029.805194793828,OPERATIONAL
2023-07-03,Plates,Line_1,3718.792447344335,OPERATIONAL
2023-07-03,Plates,Line_2,4092.199018685741,OPERATIONAL
2023-07-03,Plates,Line_3,3069.1465034847924,OPERATIONAL
2023-07-03,Plates,Line_4,2485.9949233569682,OPERATIONAL
2023-07-03,Wire_Rods,Line_1,3779.5332983423923,OPERATIONAL
2023-07-03,Wire_Rods,Line_2,3491.412677140247,OPERATIONAL
2023-07-03,Wire_Rods,Line_3,3376.164218676885,OPERATIONAL
2023-07-03,Wire_Rods,Line_4,2709.5223592800694,OPERATIONAL
2023-07-03,TMT_Bars,Line_1,2674.043917981314,OPERATIONAL
2023-07-03,TMT_Bars,Line_2,2359.1184210333668,OPERATIONAL
2023-07-03,TMT_Bars,Line_3,3678.7362990488114,OPERATIONAL
2023-07-03,TMT_Bars,Line_4,2775.093006618622,OPERATIONAL
2023-07-03,Pig_Iron,Line_1,3857.561281671395,OPERATIONAL
2023-07-03,Pig_Iron,Line_2,3484.7111092993873,OPERATIONAL
2023-07-03,Pig_Iron,Line_3,3210.879845413408,OPERATIONAL
2023-07-03,Pig_Iron,Line_4,3195.1413173953542,OPERATIONAL
2023-07-03,Billets,Line_1,114.82048608823766,OPERATIONAL
2023-07-03,Billets,Line_2,2168.6952344603887,OPERATIONAL
2023-07-03,Billets,Line_3,3806.4385576090963,OPERATIONAL
2023-07-03,Billets,Line_4,4210.875415168938,OPERATIONAL
2023-07-04,HR_Coils,Line_1,2718.43794121802,OPERATIONAL
2023-07-04,HR_Coils,Line_2,4115.01665366643,OPERATIONAL
2023-07-04,HR_Coils,Line_3,3733.7227875504373,MAINTENANCE
2023-07-04,HR_Coils,Line_4,3688.0582635776727,OPERATIONAL
2023-07-04,CR_Coils,Line_1,3668.423606751446,OPERATIONAL
2023-07-04,CR_Coils,Line_2,3310.0730120035514,OPERATIONAL
2023-07-04,CR_Coils,Line_3,2682.260769595305,OPERATIONAL
2023-07-04,CR_Coils,Line_4,2050.4339211281517,OPERATIONAL
2023-07-04,Plates,Line_1,2423.2370542189237,OPERATIONAL
2023-07-04,Plates,Line_2,2649.734473310665,OPERATIONAL
2023-07-04,Plates,Line_3,3312.1718042640414,OPERATIONAL
2023-07-04,Plates,Line_4,3747.7368932622635,OPERATIONAL
2023-07-04,Wire_Rods,Line_1,3571.898649481727,OPERATIONAL
2023-07-04,Wire_Rods,Line_2,1566.8886353173657,OPERATIONAL
2023-07-04,Wire_Rods,Line_3,3957.672303309261,OPERATIONAL
2023-07-04,Wire_Rods,Line_4,3423.5456381348044,OPERATIONAL
2023-07-04,TMT_Bars,Line_1,2983.9385911135364,OPERATIONAL
2023-07-04,TMT_Bars,Line_2,4387.2865545859395,OPERATIONAL
2023-07-04,TMT_Bars,Line_3,3412.5106779666417,MAINTENANCE
2023-07-04,TMT_Bars,Line_4,3407.8802967417505,OPERATIONAL
2023-07-04,Pig_Iron,Line_1,3435.108601078685,OPERATIONAL
2023-07-04,Pig_Iron,Line_2,1663.0909438513563,OPERATIONAL
2023-07-04,Pig_Iron,Line_3,3328.1026043355487,OPERATIONAL
2023-07-04,Pig_Iron,Line_4,2670.401475373593,OPERATIONAL
2023-07-04,Billets,Line_1,3375.5841295962673,OPERATIONAL
2023-07-04,Billets,Line_2,2770.141727813645,OPERATIONAL
2023-07-04,Billets,Line_3,2468.643081724322,OPERATIONAL
2023-07-04,Billets,Line_4,2645.032411580936,OPERATIONAL
2023-07-05,HR_Coils,Line_1,3287.1935601363916,OPERATIONAL
2023-07-05,HR_Coils,Line_2,2475.8913583400226,OPERATIONAL
2023-07-05,HR_Coils,Line_3,3102.662401566684,OPERATIONAL
2023-07-05,HR_Coils,Line_4,3413.811004823541,OPERATIONAL
2023-07-05,CR_Coils,Line_1,2424.4290565102506,OPERATIONAL
2023-07-05,CR_Coils,Line_2,2480.1962593490134,OPERATIONAL
2023-07-05,CR_Coils,Line_3,3584.697079029555,MAINTENANCE
2023-07-05,CR_Coils,Line_4,2182.857071466159,OPERATIONAL
2023-07-05,Plates,Line_1,4022.832140735594,OPERATIONAL
2023-07-05,Plates,Line_2,2166.207993866436,OPERATIONAL
2023-07-05,Plates,Line_3,3049.392003381968,OPERATIONAL
2023-07-05,Plates,Line_4,3268.6174386130597,OPERATIONAL
2023-07-05,Wire_Rods,Line_1,3199.3954903257177,OPERATIONAL
2023-07-05,Wire_Rods,Line_2,3149.6759653571535,OPERATIONAL
2023-07-05,Wire_Rods,Line_3,2381.386669954647,OPERATIONAL
2023-07-05,Wire_Rods,Line_4,2946.2381486308223,OPERATIONAL
2023-07-05,TMT_Bars,Line_1,1531.5102615385686,OPERATIONAL
2023-07-05,TMT_Bars,Line_2,3602.966786458804,OPERATIONAL
2023-07-05,TMT_Bars,Line_3,3407.3710737648344,OPERATIONAL
2023-07-05,TMT_Bars,Line_4,2196.765602509848,OPERATIONAL
2023-07-05,Pig_Iron,Line_1,3919.8008635637725,OPERATIONAL
2023-07-05,Pig_Iron,Line_2,3228.2478677963795,MAINTENANCE
2023-07-05,Pig_Iron,Line_3,3334.085938703366,OPERATIONAL
2023-07-05,Pig_Iron,Line_4,3726.0984443892894,OPERATIONAL
2023-07-05,Billets,Line_1,3602.1763123803103,OPERATIONAL
2023-07-05,Billets,Line_2,4083.2395923316963,OPERATIONAL
2023-07-05,Billets,Line_3,3459.814526765413,OPERATIONAL
2023-07-05,Billets,Line_4,2166.999869094999,OPERATIONAL
2023-07-06,HR_Coils,Line_1,2768.1901289043135,OPERATIONAL
2023-07-06,HR_Coils,Line_2,2563.7097976883992,OPERATIONAL
2023-07-06,HR_Coils,Line_3,3790.034198045953,OPERATIONAL
2023-07-06,HR_Coils,Line_4,2522.8312949685687,OPERATIONAL
2023-07-06,CR_Coils,Line_1,2884.987827106882,MAINTENANCE
2023-07-06,CR_Coils,Line_2,1977.3114486213842,OPERATIONAL
2023-07-06,CR_Coils,Line_3,2980.5983706584307,OPERATIONAL
2023-07-06,CR_Coils,Line_4,2686.4141009324776,OPERATIONAL
2023-07-06,Plates,Line_1,3540.6474397062593,OPERATIONAL
2023-07-06,Plates,Line_2,3622.987875590741,OPERATIONAL
2023-07-06,Plates,Line_3,3697.042424266349,OPERATIONAL
2023-07-06,Plates,Line_4,4404.492738786616,OPERATIONAL
2023-07-06,Wire_Rods,Line_1,4090.092539290032,OPERATIONAL
2023-07-06,Wire_Rods,Line_2,3217.6867068699935,MAINTENANCE
2023-07-06,Wire_Rods,Line_3,2775.740160071509,OPERATIONAL
2023-07-06,Wire_Rods,Line_4,2302.638563505788,OPERATIONAL
2023-07-06,TMT_Bars,Line_1,3361.493827592618,OPERATIONAL
2023-07-06,TMT_Bars,Line_2,3103.728313427173,OPERATIONAL
2023-07-06,TMT_Bars,Line_3,2050.7980613918044,OPERATIONAL
2023-07-06,TMT_Bars,Line_4,2630.8100562581976,OPERATIONAL
2023-07-06,Pig_Iron,Line_1,2356.103769943048,OPERATIONAL
2023-07-06,Pig_Iron,Line_2,3739.1742175516983,OPERATIONAL
2023-07-06,Pig_Iron,Line_3,3045.3984743484557,OPERATIONAL
2023-07-06,Pig_Iron,Line_4,3959.8225877928953,OPERATIONAL
2023-07-06,Billets,Line_1,3152.6667195987543,OPERATIONAL
2023-07-06,Billets,Line_2,2686.2340493569036,OPERATIONAL
2023-07-06,Billets,Line_3,3791.649373549124,OPERATIONAL
2023-07-06,Billets,Line_4,3779.8322356250287,OPERATIONAL
2023-07-07,HR_Coils,Line_1,2889.916780466989,OPERATIONAL
2023-07-07,HR_Coils,Line_2,3715.8452491968037,OPERATIONAL
2023-07-07,HR_Coils,Line_3,2861.4582837518515,OPERATIONAL
2023-07-07,HR_Coils,Line_4,3272.5272825062543,OPERATIONAL
2023-07-07,CR_Coils,Line_1,2527.5784282213476,OPERATIONAL
2023-07-07,CR_Coils,Line_2,3276.75326966854,OPERATIONAL
2023-07-07,CR_Coils,Line_3,3689.274987038617,MAINTENANCE
2023-07-07,CR_Coils,Line_4,1341.291104208732,OPERATIONAL
2023-07-07,Plates,Line_1,4307.800531955927,OPERATIONAL
2023-07-07,Plates,Line_2,3282.708246288286,OPERATIONAL
2023-07-07,Plates,Line_3,2859.2718479007212,OPERATIONAL
2023-07-07,Plates,Line_4,2657.5035931056227,OPERATIONAL
2023-07-07,Wire_Rods,Line_1,3568.7651213759996,OPERATIONAL
2023-07-07,Wire_Rods,Line_2,3699.010035523027,OPERATIONAL
2023-07-07,Wire_Rods,Line_3,2990.9347396033972,OPERATIONAL
2023-07-07,Wire_Rods,Line_4,2531.8546467842357,OPERATIONAL
2023-07-07,TMT_Bars,Line_1,2636.8834440593946,OPERATIONAL
2023-07-07,TMT_Bars,Line_2,1976.9979524029209,OPERATIONAL
2023-07-07,TMT_Bars,Line_3,2408.3985189123177,OPERATIONAL
2023-07-07,TMT_Bars,Line_4,2937.5535557263975,OPERATIONAL
2023-07-07,Pig_Iron,Line_1,3816.378388794803,OPERATIONAL
2023-07-07,Pig_Iron,Line_2,3318.2462417286456,MAINTENANCE
2023-07-07,Pig_Iron,Line_3,3602.609552803303,OPERATIONAL
2023-07-07,Pig_Iron,Line_4,3713.804741708645,MAINTENANCE
2023-07-07,Billets,Line_1,3692.750761068086,OPERATIONAL
2023-07-07,Billets,Line_2,3660.928013168844,OPERATIONAL
2023-07-07,Billets,Line_3,2752.187612843207,OPERATIONAL
2023-07-07,Billets,Line_4,3403.7603969395886,OPERATIONAL
2023-07-08,HR_Coils,Line_1,4061.8572505323955,OPERATIONAL
2023-07-08,HR_Coils,Line_2,3149.1872219724905,OPERATIONAL
2023-07-08,HR_Coils,Line_3,3686.64667139378,OPERATIONAL
2023-07-08,HR_Coils,Line_4,4683.212857487271,MAINTENANCE
2023-07-08,CR_Coils,Line_1,3076.517458496994,OPERATIONAL
2023-07-08,CR_Coils,Line_2,1192.5266217722733,OPERATIONAL
2023-07-08,CR_Coils,Line_3,1727.0742674996584,OPERATIONAL
2023-07-08,CR_Coils,Line_4,4353.15153161948,OPERATIONAL
2023-07-08,Plates,Line_1,3661.4055164380406,OPERATIONAL
2023-07-08,Plates,Line_2,3512.1774228935174,OPERATIONAL
2023-07-08,Plates,Line_3,2549.6236140170754,OPERATIONAL
2023-07-08,Plates,Line_4,2443.815291459611,OPERATIONAL
2023-07-08,Wire_Rods,Line_1,1858.7476795738544,OPERATIONAL
2023-07-08,Wire_Rods,Line_2,2090.8897500789494,OPERATIONAL
2023-07-08,Wire_Rods,Line_3,2838.905942799842,OPERATIONAL
