order_id,order_date,due_date,material_type,destination,quantity_tonnes,priority
ORD_002006,2023-07-17,2023-07-30,Wire_Rods,Patna,319.0593822405463,LOW
ORD_002007,2023-07-17,2023-07-21,Billets,Kolkata,139.06289560776654,MEDIUM
ORD_002008,2023-07-18,2023-08-01,Pig_Iron,Durgapur,62.295330778073044,LOW
ORD_002009,2023-07-18,2023-07-27,CR_Coils,Durgapur,254.8205840793179,HIGH
ORD_002010,2023-07-18,2023-07-27,CR_Coils,Haldia,340.90694069936853,HIGH
ORD_002011,2023-07-18,2023-07-29,Pig_Iron,Durgapur,419.0661795354991,HIGH
ORD_002012,2023-07-18,2023-07-29,TMT_Bars,Durgapur,212.27086111070804,MEDIUM
ORD_002013,2023-07-18,2023-07-27,HR_Coils,Patna,466.8941142208066,MEDIUM
ORD_002014,2023-07-18,2023-07-21,Wire_Rods,Patna,496.0998461545329,MEDIUM
ORD_002015,2023-07-18,2023-07-25,HR_Coils,Haldia,498.563188161137,MEDIUM
ORD_002016,2023-07-18,2023-08-01,TMT_Bars,Haldia,113.38922154093311,MEDIUM
ORD_002017,2023-07-18,2023-07-30,Wire_Rods,Durgapur,271.3536141081295,LOW
ORD_002018,2023-07-18,2023-07-30,Billets,Patna,306.0890430135943,MEDIUM
ORD_002019,2023-07-18,2023-07-27,Plates,Kolkata,269.8554106517529,LOW
ORD_002020,2023-07-18,2023-07-30,Billets,Kolkata,381.96214968061344,MEDIUM
ORD_002021,2023-07-18,2023-07-21,Pig_Iron,Patna,403.330448586804,MEDIUM
ORD_002022,2023-07-18,2023-07-23,HR_Coils,Durgapur,57.36188277922298,MEDIUM
ORD_002023,2023-07-19,2023-07-24,Wire_Rods,Durgapur,267.02511231022936,MEDIUM
ORD_002024,2023-07-19,2023-08-01,Billets,Durgapur,131.48316635007342,MEDIUM
ORD_002025,2023-07-19,2023-08-02,Billets,Durgapur,63.60103042946213,MEDIUM
ORD_002026,2023-07-19,2023-08-01,Pig_Iron,Kolkata,54.04027291551812,MEDIUM
ORD_002027,2023-07-19,2023-07-22,Pig_Iron,Ranchi,404.9992977555372,MEDIUM
ORD_002028,2023-07-19,2023-07-30,Pig_Iron,Patna,294.6378008842205,LOW
ORD_002029,2023-07-19,2023-07-30,CR_Coils,Durgapur,108.56359872845738,MEDIUM
ORD_002030,2023-07-19,2023-07-27,HR_Coils,Ranchi,367.51886856561066,MEDIUM
ORD_002031,2023-07-19,2023-08-01,Pig_Iron,Haldia,117.34047306783862,HIGH
ORD_002032,2023-07-19,2023-07-27,Billets,Patna,370.3677967017806,HIGH
ORD_002033,2023-07-19,2023-07-23,Plates,Kolkata,156.63277659434794,HIGH
ORD_002034,2023-07-19,2023-07-31,Billets,Durgapur,99.5537857655176,HIGH
ORD_002035,2023-07-19,2023-08-02,HR_Coils,Durgapur,173.89953525277093,LOW
ORD_002036,2023-07-19,2023-08-02,Billets,Durgapur,374.17713322808305,HIGH
ORD_002037,2023-07-20,2023-07-25,Plates,Patna,67.59958252662902,MEDIUM
ORD_002038,2023-07-20,2023-08-02,Billets,Kolkata,107.74932170130522,HIGH
ORD_002039,2023-07-20,2023-07-29,Billets,Kolkata,123.99734072096041,LOW
ORD_002040,2023-07-20,2023-07-31,Billets,Ranchi,406.9737302217607,MEDIUM
ORD_002041,2023-07-20,2023-07-24,Pig_Iron,Haldia,149.17091646480668,HIGH
ORD_002042,2023-07-20,2023-07-31,Pig_Iron,Kolkata,95.62961959119846,HIGH
ORD_002043,2023-07-20,2023-07-29,Billets,Ranchi,81.28172392329336,HIGH
ORD_002044,2023-07-20,2023-08-02,CR_Coils,Haldia,130.10382926176936,LOW
ORD_002045,2023-07-20,2023-07-25,HR_Coils,Haldia,432.9140436070447,MEDIUM
ORD_002046,2023-07-21,2023-08-01,CR_Coils,Ranchi,498.00608585029204,LOW
ORD_002047,2023-07-21,2023-07-27,TMT_Bars,Haldia,163.39207621782435,MEDIUM
ORD_002048,2023-07-21,2023-08-02,CR_Coils,Patna,388.99457940594976,LOW
ORD_002049,2023-07-21,2023-07-24,CR_Coils,Ranchi,477.4740618822199,MEDIUM
ORD_002050,2023-07-21,2023-07-30,Plates,Durgapur,196.70527024329255,HIGH
ORD_002051,2023-07-22,2023-08-02,Plates,Haldia,157.96143644989206,MEDIUM
ORD_002052,2023-07-22,2023-07-25,Plates,Kolkata,271.82687998346603,MEDIUM
ORD_002053,2023-07-22,2023-07-30,Billets,Haldia,259.1396308370108,MEDIUM
ORD_002054,2023-07-22,2023-07-27,HR_Coils,Patna,130.67577934318052,MEDIUM
ORD_002055,2023-07-22,2023-08-03,Plates,Kolkata,490.06343133821696,LOW
ORD_002056,2023-07-22,2023-07-25,HR_Coils,Ranchi,303.193805958614,HIGH
ORD_002057,2023-07-22,2023-08-02,CR_Coils,Kolkata,351.11431746261553,MEDIUM
ORD_002058,2023-07-23,2023-08-04,CR_Coils,Patna,143.1065826183637,LOW
ORD_002059,2023-07-23,2023-08-03,Pig_Iron,Durgapur,240.1594253159807,HIGH
ORD_002060,2023-07-23,2023-07-31,Billets,Haldia,413.38814615427464,MEDIUM
ORD_002061,2023-07-23,2023-07-30,Plates,Haldia,137.4985297031001,MEDIUM
ORD_002062,2023-07-23,2023-08-05,CR_Coils,Patna,74.59388731319382,HIGH
ORD_002063,2023-07-23,2023-07-26,HR_Coils,Haldia,499.61603553614236,MEDIUM
ORD_002064,2023-07-23,2023-08-04,Plates,Kolkata,118.31629485522474,LOW
ORD_002065,2023-07-24,2023-08-03,TMT_Bars,Kolkata,312.58201706261553,MEDIUM
ORD_002066,2023-07-24,2023-08-06,Plates,Ranchi,292.20559778109316,MEDIUM
ORD_002067,2023-07-24,2023-07-29,TMT_Bars,Durgapur,117.663179427053,LOW
ORD_002068,2023-07-24,2023-07-27,TMT_Bars,Kolkata,210.08278122641858,LOW
ORD_002069,2023-07-24,2023-08-05,Plates,Haldia,87.09242903416029,MEDIUM
ORD_002070,2023-07-24,2023-08-06,CR_Coils,Ranchi,276.96679796666035,MEDIUM
ORD_002071,2023-07-24,2023-08-07,CR_Coils,Patna,491.76245402002394,LOW
ORD_002072,2023-07-24,2023-08-06,HR_Coils,Durgapur,230.42595992552663,MEDIUM
ORD_002073,2023-07-24,2023-08-06,CR_Coils,Durgapur,320.26924577604103,HIGH
ORD_002074,2023-07-24,2023-07-30,CR_Coils,Haldia,194.09759930236194,LOW
ORD_002075,2023-07-24,2023-08-05,Billets,Ranchi,402.2194671655872,MEDIUM
ORD_002076,2023-07-24,2023-07-27,CR_Coils,Ranchi,435.96035006325917,HIGH
ORD_002077,2023-07-24,2023-08-07,Billets,Haldia,385.1738470574766,MEDIUM
ORD_002078,2023-07-25,2023-07-29,TMT_Bars,Kolkata,84.72012194286074,HIGH
ORD_002079,2023-07-25,2023-07-31,Billets,Haldia,365.7120544974504,MEDIUM
ORD_002080,2023-07-25,2023-08-08,HR_Coils,Kolkata,139.3903424147955,LOW
ORD_002081,2023-07-25,2023-08-04,HR_Coils,Patna,93.33320540732241,MEDIUM
ORD_002082,2023-07-25,2023-07-29,Plates,Haldia,164.21225239039236,HIGH
ORD_002083,2023-07-25,2023-07-31,Plates,Ranchi,125.12070442711976,HIGH
ORD_002084,2023-07-25,2023-08-03,Plates,Durgapur,53.25100911253754,LOW
ORD_002085,2023-07-25,2023-08-05,Wire_Rods,Patna,352.26332814753493,HIGH
ORD_002086,2023-07-25,2023-08-02,CR_Coils,Ranchi,59.84261233426752,LOW
ORD_002087,2023-07-25,2023-08-06,TMT_Bars,Patna,232.98155091631398,LOW
ORD_002088,2023-07-25,2023-07-29,TMT_Bars,Ranchi,258.8840779684922,LOW
ORD_002089,2023-07-25,2023-07-28,Plates,Durgapur,476.79805569399923,MEDIUM
ORD_002090,2023-07-26,2023-08-05,CR_Coils,Kolkata,216.62707776041893,MEDIUM
ORD_002091,2023-07-26,2023-07-29,Plates,Durgapur,147.37415298892256,LOW
ORD_002092,2023-07-26,2023-08-07,CR_Coils,Durgapur,145.8345146412119,MEDIUM
ORD_002093,2023-07-26,2023-08-01,Plates,Ranchi,272.6309333309766,LOW
ORD_002094,2023-07-26,2023-08-09,CR_Coils,Patna,170.13122624608263,MEDIUM
ORD_002095,2023-07-26,2023-08-06,Wire_Rods,Kolkata,335.0578664764942,MEDIUM
ORD_002096,2023-07-26,2023-08-06,Pig_Iron,Durgapur,84.90740469876931,MEDIUM
ORD_002097,2023-07-26,2023-07-30,Plates,Durgapur,323.16624446218987,MEDIUM
ORD_002098,2023-07-26,2023-08-03,HR_Coils,Durgapur,147.06122107704084,HIGH
ORD_002099,2023-07-26,2023-08-09,HR_Coils,Durgapur,357.0594019524207,MEDIUM
ORD_002100,2023-07-26,2023-08-08,Plates,Patna,290.26083775641223,LOW
ORD_002101,2023-07-26,2023-08-03,Plates,Durgapur,443.6172099957141,MEDIUM
ORD_002102,2023-07-27,2023-08-09,HR_Coils,Patna,318.9201648945102,LOW
ORD_002103,2023-07-27,2023-08-07,CR_Coils,Ranchi,202.8882329131151,HIGH
ORD_002104,2023-07-27,2023-08-05,Pig_Iron,Ranchi,368.95106604904424,HIGH
ORD_002105,2023-07-27,2023-08-05,Pig_Iron,Ranchi,104.2898983822864,MEDIUM
ORD_002106,2023-07-27,2023-07-31,HR_Coils,Patna,413.17198864566467,MEDIUM
ORD_002107,2023-07-27,2023-08-02,HR_Coils,Kolkata,96.83721907417893,MEDIUM
ORD_002108,2023-07-27,2023-08-08,Wire_Rods,Durgapur,250.37928567031062,MEDIUM
ORD_002109,2023-07-27,2023-08-08,TMT_Bars,Ranchi,340.3964567388146,MEDIUM
ORD_002110,2023-07-27,2023-08-04,TMT_Bars,Durgapur,195.65242501053518,LOW
ORD_002111,2023-07-27,2023-08-09,CR_Coils,Haldia,271.6306094761918,MEDIUM
ORD_002112,2023-07-28,2023-08-10,TMT_Bars,Kolkata,221.83860179676526,MEDIUM
ORD_002113,2023-07-28,2023-08-04,CR_Coils,Kolkata,301.2365825284593,HIGH
ORD_002114,2023-07-28,2023-08-04,Wire_Rods,Ranchi,261.9593052940895,MEDIUM
ORD_002115,2023-07-28,2023-08-10,CR_Coils,Haldia,181.817086857386,MEDIUM
ORD_002116,2023-07-28,2023-08-01,Pig_Iron,Ranchi,191.52815268610192,LOW
ORD_002117,2023-07-28,2023-08-07,Plates,Kolkata,328.5081158567747,MEDIUM
ORD_002118,2023-07-28,2023-08-08,Plates,Kolkata,83.45744670089394,LOW
ORD_002119,2023-07-28,2023-08-11,TMT_Bars,Durgapur,368.99016466000234,LOW
ORD_002120,2023-07-28,2023-08-09,HR_Coils,Haldia,331.9437438250059,MEDIUM
ORD_002121,2023-07-28,2023-08-11,Plates,Ranchi,469.50767435801214,MEDIUM
ORD_002122,2023-07-28,2023-08-10,Pig_Iron,Kolkata,357.09886608199037,LOW
ORD_002123,2023-07-28,2023-08-05,Billets,Durgapur,354.2805925092931,LOW
ORD_002124,2023-07-28,2023-08-09,Wire_Rods,Durgapur,148.33774164940837,MEDIUM
ORD_002125,2023-07-28,2023-08-07,HR_Coils,Haldia,256.3819522729624,HIGH
ORD_002126,2023-07-29,2023-08-11,Billets,Patna,61.07672119031079,MEDIUM
ORD_002127,2023-07-29,2023-08-07,Pig_Iron,Ranchi,430.85447967158683,LOW
ORD_002128,2023-07-29,2023-08-01,Billets,Kolkata,386.27791464067775,MEDIUM
ORD_002129,2023-07-29,2023-08-06,TMT_Bars,Kolkata,392.5423269264532,MEDIUM
ORD_002130,2023-07-29,2023-08-12,CR_Coils,Kolkata,144.56337362456492,LOW
ORD_002131,2023-07-29,2023-08-02,TMT_Bars,Haldia,165.31302162676775,HIGH
ORD_002132,2023-07-29,2023-08-01,TMT_Bars,Haldia,61.381047455416315,MEDIUM
ORD_002133,2023-07-29,2023-08-12,Wire_Rods,Kolkata,207.6945916059293,MEDIUM
ORD_002134,2023-07-30,2023-08-04,Wire_Rods,Patna,128.24760845924456,HIGH
ORD_002135,2023-07-30,2023-08-04,Wire_Rods,Ranchi,187.99951442446715,MEDIUM
ORD_002136,2023-07-30,2023-08-04,Billets,Durgapur,149.98997169214073,LOW
ORD_002137,2023-07-30,2023-08-08,Plates,Ranchi,124.44920494418115,LOW
ORD_002138,2023-07-30,2023-08-10,Plates,Patna,249.3690946451888,LOW
ORD_002139,2023-07-30,2023-08-07,Billets,Durgapur,445.60865113178255,MEDIUM
ORD_002140,2023-07-31,2023-08-06,Pig_Iron,Durgapur,214.70323497773953,MEDIUM
ORD_002141,2023-07-31,2023-08-14,TMT_Bars,Durgapur,78.60469078611276,LOW
ORD_002142,2023-07-31,2023-08-11,Plates,Kolkata,160.02168396448445,HIGH
ORD_002143,2023-07-31,2023-08-12,CR_Coils,Patna,141.89016748355021,MEDIUM
ORD_002144,2023-07-31,2023-08-14,TMT_Bars,Patna,430.34432581538886,HIGH
ORD_002145,2023-07-31,2023-08-07,CR_Coils,Haldia,153.11997802280894,LOW
ORD_002146,2023-07-31,2023-08-08,HR_Coils,Kolkata,293.8334588371804,MEDIUM
ORD_002147,2023-07-31,2023-08-07,Billets,Patna,180.71710282192976,MEDIUM
ORD_002148,2023-07-31,2023-08-11,Wire_Rods,Ranchi,73.92744848728634,HIGH
ORD_002149,2023-07-31,2023-08-07,CR_Coils,Ranchi,411.76800654354435,MEDIUM
ORD_002150,2023-07-31,2023-08-05,Wire_Rods,Durgapur,91.66311752392085,LOW
ORD_002151,2023-07-31,2023-08-03,Billets,Patna,385.58085984186556,MEDIUM
ORD_002152,2023-07-31,2023-08-14,Plates,Haldia,348.65716558951146,MEDIUM
ORD_002153,2023-07-31,2023-08-05,Pig_Iron,Kolkata,478.7743985717538,MEDIUM
ORD_002154,2023-07-31,2023-08-08,Plates,Haldia,306.89161551798514,MEDIUM
ORD_002155,2023-08-01,2023-08-13,HR_Coils,Durgapur,414.5000154681414,MEDIUM
ORD_002156,2023-08-01,2023-08-12,HR_Coils,Durgapur,267.2602361611016,MEDIUM
ORD_002157,2023-08-01,2023-08-12,Pig_Iron,Haldia,213.3003001895922,MEDIUM
ORD_002158,2023-08-01,2023-08-04,TMT_Bars,Durgapur,357.7868537665477,LOW
ORD_002159,2023-08-01,2023-08-14,TMT_Bars,Kolkata,201.24784731903193,MEDIUM
ORD_002160,2023-08-01,2023-08-11,Billets,Patna,320.60718056024473,MEDIUM
ORD_002161,2023-08-02,2023-08-07,Wire_Rods,Haldia,64.60970865516609,MEDIUM
ORD_002162,2023-08-02,2023-08-13,HR_Coils,Durgapur,350.9313278608536,MEDIUM
ORD_002163,2023-08-02,2023-08-05,CR_Coils,Ranchi,356.16361022931113,LOW
ORD_002164,2023-08-02,2023-08-08,Billets,Durgapur,440.1934212194407,HIGH
ORD_002165,2023-08-02,2023-08-14,Pig_Iron,Patna,302.86276456575524,MEDIUM
ORD_002166,2023-08-02,2023-08-08,HR_Coils,Ranchi,372.92173525622354,MEDIUM
ORD_002167,2023-08-03,2023-08-09,TMT_Bars,Haldia,133.14768401266457,MEDIUM
ORD_002168,2023-08-03,2023-08-14,Billets,Kolkata,76.29255605294092,LOW
ORD_002169,2023-08-03,2023-08-12,TMT_Bars,Durgapur,163.71522108327923,LOW
ORD_002170,2023-08-03,2023-08-06,HR_Coils,Patna,167.48630448331778,MEDIUM
ORD_002171,2023-08-03,2023-08-13,Billets,Haldia,104.85399421173972,HIGH
ORD_002172,2023-08-03,2023-08-12,Pig_Iron,Durgapur,90.38192047968587,MEDIUM
ORD_002173,2023-08-04,2023-08-17,Billets,Durgapur,497.66194155525403,MEDIUM
ORD_002174,2023-08-04,2023-08-15,CR_Coils,Ranchi,318.6896176213064,MEDIUM
ORD_002175,2023-08-04,2023-08-13,Wire_Rods,Patna,75.83306058784392,MEDIUM
ORD_002176,2023-08-04,2023-08-07,Plates,Haldia,396.5567904491406,LOW
ORD_002177,2023-08-04,2023-08-10,TMT_Bars,Haldia,64.2578474936962,HIGH
ORD_002178,2023-08-04,2023-08-15,HR_Coils,Patna,107.62488115932527,MEDIUM
ORD_002179,2023-08-05,2023-08-15,Plates,Haldia,476.5094326129652,MEDIUM
ORD_002180,2023-08-05,2023-08-14,Billets,Haldia,120.92174616631019,MEDIUM
ORD_002181,2023-08-05,2023-08-14,Billets,Haldia,83.16707802971764,LOW
ORD_002182,2023-08-05,2023-08-13,Wire_Rods,Haldia,111.78870773518362,MEDIUM
ORD_002183,2023-08-05,2023-08-13,Plates,Patna,430.3980123670535,LOW
ORD_002184,2023-08-05,2023-08-12,Wire_Rods,Kolkata,172.79897375154957,MEDIUM
ORD_002185,2023-08-05,2023-08-18,Billets,Haldia,273.35995477760946,LOW
ORD_002186,2023-08-05,2023-08-14,Wire_Rods,Patna,414.3186128543525,MEDIUM
ORD_002187,2023-08-05,2023-08-10,HR_Coils,Durgapur,432.960999843961,LOW
ORD_002188,2023-08-05,2023-08-09,Wire_Rods,Kolkata,346.0703783733812,MEDIUM
ORD_002189,2023-08-05,2023-08-14,Pig_Iron,Ranchi,217.55375827460335,MEDIUM
ORD_002190,2023-08-06,2023-08-17,Billets,Haldia,409.5525990412528,MEDIUM
ORD_002191,2023-08-06,2023-08-09,TMT_Bars,Durgapur,129.45577951357654,MEDIUM
ORD_002192,2023-08-06,2023-08-17,CR_Coils,Haldia,167.93525959431093,LOW
ORD_002193,2023-08-06,2023-08-12,Plates,Durgapur,416.6046184843717,LOW
ORD_002194,2023-08-06,2023-08-15,Pig_Iron,Patna,205.94316689528682,HIGH
ORD_002195,2023-08-06,2023-08-16,TMT_Bars,Patna,340.3014053810763,MEDIUM
ORD_002196,2023-08-07,2023-08-15,Plates,Kolkata,152.6881888061155,MEDIUM
ORD_002197,2023-08-07,2023-08-17,TMT_Bars,Patna,309.3502025278181,MEDIUM
ORD_002198,2023-08-07,2023-08-21,Pig_Iron,Ranchi,284.2242896764641,MEDIUM
ORD_002199,2023-08-07,2023-08-19,TMT_Bars,Ranchi,107.20042374690719,LOW
ORD_002200,2023-08-07,2023-08-15,Billets,Patna,209.03359087892454,MEDIUM
ORD_002201,2023-08-07,2023-08-20,CR_Coils,Patna,459.6354090983591,LOW
ORD_002202,2023-08-07,2023-08-18,Pig_Iron,Patna,117.17683576094788,MEDIUM
ORD_002203,2023-08-07,2023-08-14,Wire_Rods,Haldia,262.46207309633917,HIGH
ORD_002204,2023-08-07,2023-08-13,Plates,Haldia,467.9738780579352,LOW
ORD_002205,2023-08-07,2023-08-19,TMT_Bars,Durgapur,499.1218860403097,MEDIUM
ORD_002206,2023-08-07,2023-08-16,TMT_Bars,Durgapur,51.99099732225618,HIGH
ORD_002207,2023-08-07,2023-08-19,TMT_Bars,Durgapur,348.5044721963064,LOW
ORD_002208,2023-08-07,2023-08-11,Pig_Iron,Patna,342.7065963831222,MEDIUM
ORD_002209,2023-08-07,2023-08-10,Pig_Iron,Ranchi,97.77374491221863,MEDIUM
ORD_002210,2023-08-07,2023-08-19,Wire_Rods,Kolkata,58.23733959147779,LOW
ORD_002211,2023-08-08,2023-08-12,HR_Coils,Haldia,481.8195474993603,MEDIUM
ORD_002212,2023-08-08,2023-08-17,Wire_Rods,Haldia,329.3174735600397,LOW
ORD_002213,2023-08-08,2023-08-11,TMT_Bars,Kolkata,358.3059402694836,MEDIUM
ORD_002214,2023-08-08,2023-08-11,Billets,Ranchi,308.565633712749,HIGH
ORD_002215,2023-08-08,2023-08-21,HR_Coils,Kolkata,145.67003742286755,LOW
ORD_002216,2023-08-08,2023-08-12,TMT_Bars,Ranchi,87.52408070285402,MEDIUM
ORD_002217,2023-08-08,2023-08-22,HR_Coils,Haldia,426.72209172820044,LOW
ORD_002218,2023-08-08,2023-08-18,CR_Coils,Haldia,322.52122616032193,LOW
ORD_002219,2023-08-08,2023-08-13,TMT_Bars,Kolkata,194.4619564250541,HIGH
ORD_002220,2023-08-08,2023-08-17,Wire_Rods,Durgapur,419.7124735744168,LOW
ORD_002221,2023-08-08,2023-08-21,Plates,Haldia,328.7384834413943,HIGH
ORD_002222,2023-08-08,2023-08-12,TMT_Bars,Patna,421.19764179413687,MEDIUM
ORD_002223,2023-08-09,2023-08-14,Wire_Rods,Durgapur,203.49323719586187,MEDIUM
ORD_002224,2023-08-09,2023-08-14,TMT_Bars,Ranchi,129.57314160102834,HIGH
ORD_002225,2023-08-09,2023-08-12,HR_Coils,Kolkata,450.28815574229645,LOW
ORD_002226,2023-08-09,2023-08-23,TMT_Bars,Patna,80.98432902205195,LOW
ORD_002227,2023-08-09,2023-08-14,HR_Coils,Kolkata,378.62442631307863,LOW
ORD_002228,2023-08-09,2023-08-22,Plates,Durgapur,362.4069427423085,MEDIUM
ORD_002229,2023-08-09,2023-08-20,CR_Coils,Haldia,333.71114793343315,LOW
ORD_002230,2023-08-09,2023-08-23,Pig_Iron,Kolkata,366.91577023721777,MEDIUM
ORD_002231,2023-08-09,2023-08-12,Wire_Rods,Haldia,301.4821828398388,LOW
ORD_002232,2023-08-10,2023-08-20,CR_Coils,Durgapur,297.7951302825631,LOW
ORD_002233,2023-08-10,2023-08-17,HR_Coils,Durgapur,484.87342341726014,LOW
ORD_002234,2023-08-10,2023-08-16,Wire_Rods,Durgapur,279.77209805291045,MEDIUM
ORD_002235,2023-08-10,2023-08-17,Billets,Haldia,197.56787789168,LOW
ORD_002236,2023-08-10,2023-08-15,TMT_Bars,Haldia,360.33341025217914,MEDIUM
ORD_002237,2023-08-10,2023-08-13,Pig_Iron,Durgapur,390.9519541031998,LOW
ORD_002238,2023-08-10,2023-08-23,Plates,Patna,80.9474775457538,HIGH
ORD_002239,2023-08-10,2023-08-16,Billets,Kolkata,184.06795913654705,MEDIUM
ORD_002240,2023-08-10,2023-08-16,CR_Coils,Durgapur,132.35901808849928,HIGH
ORD_002241,2023-08-10,2023-08-19,HR_Coils,Haldia,381.5759568199426,MEDIUM
ORD_002242,2023-08-10,2023-08-23,CR_Coils,Kolkata,95.87940124693807,LOW
ORD_002243,2023-08-11,2023-08-21,TMT_Bars,Durgapur,103.15405990947909,LOW
ORD_002244,2023-08-11,2023-08-19,HR_Coils,Patna,328.24783706107354,MEDIUM
ORD_002245,2023-08-11,2023-08-21,HR_Coils,Ranchi,466.9590791638518,MEDIUM
ORD_002246,2023-08-11,2023-08-17,TMT_Bars,Haldia,398.883959429549,HIGH
ORD_002247,2023-08-11,2023-08-20,Pig_Iron,Haldia,292.587694881472,MEDIUM
ORD_002248,2023-08-11,2023-08-24,TMT_Bars,Durgapur,267.323840544433,MEDIUM
ORD_002249,2023-08-11,2023-08-25,HR_Coils,Ranchi,337.7533654070178,MEDIUM
ORD_002250,2023-08-11,2023-08-16,Pig_Iron,Kolkata,76.66126823671064,LOW
ORD_002251,2023-08-11,2023-08-24,HR_Coils,Kolkata,156.9206745218151,MEDIUM
ORD_002252,2023-08-11,2023-08-22,TMT_Bars,Durgapur,285.6685297616393,MEDIUM
ORD_002253,2023-08-11,2023-08-16,HR_Coils,Patna,466.6631399023061,MEDIUM
ORD_002254,2023-08-11,2023-08-22,Billets,Ranchi,459.4065307452098,MEDIUM
ORD_002255,2023-08-11,2023-08-25,Pig_Iron,Ranchi,321.8859105009988,LOW
ORD_002256,2023-08-11,2023-08-24,Pig_Iron,Kolkata,208.07024221355513,HIGH
ORD_002257,2023-08-11,2023-08-21,TMT_Bars,Patna,356.45731732715564,MEDIUM
ORD_002258,2023-08-12,2023-08-21,Wire_Rods,Haldia,230.7667393486065,LOW
ORD_002259,2023-08-12,2023-08-15,Billets,Ranchi,261.59695657811926,MEDIUM
ORD_002260,2023-08-12,2023-08-17,Wire_Rods,Ranchi,210.1656725426724,MEDIUM
ORD_002261,2023-08-12,2023-08-24,Pig_Iron,Haldia,353.67413423306755,MEDIUM
ORD_002262,2023-08-12,2023-08-19,Pig_Iron,Haldia,468.8541457538258,MEDIUM
ORD_002263,2023-08-12,2023-08-17,Pig_Iron,Kolkata,261.09840087717066,MEDIUM
ORD_002264,2023-08-12,2023-08-23,Billets,Durgapur,141.11592952529656,HIGH
ORD_002265,2023-08-13,2023-08-27,CR_Coils,Kolkata,313.94831318052184,MEDIUM
ORD_002266,2023-08-13,2023-08-25,CR_Coils,Patna,255.31663811807786,MEDIUM
ORD_002267,2023-08-13,2023-08-19,TMT_Bars,Durgapur,468.99648920086685,MEDIUM
ORD_002268,2023-08-13,2023-08-23,Billets,Kolkata,288.3648799219984,HIGH
ORD_002269,2023-08-13,2023-08-25,HR_Coils,Kolkata,207.7142921612408,LOW
ORD_002270,2023-08-13,2023-08-27,Plates,Durgapur,206.5381922831266,MEDIUM
ORD_002271,2023-08-14,2023-08-22,TMT_Bars,Durgapur,229.31663126854062,HIGH
ORD_002272,2023-08-14,2023-08-17,Billets,Patna,454.437201674776,MEDIUM
ORD_002273,2023-08-14,2023-08-27,Pig_Iron,Kolkata,465.0064155737881,LOW
ORD_002274,2023-08-14,2023-08-28,Plates,Ranchi,413.6293773437131,LOW
ORD_002275,2023-08-14,2023-08-28,HR_Coils,Patna,296.0175934989498,HIGH
ORD_002276,2023-08-14,2023-08-22,Billets,Durgapur,324.5244953016469,MEDIUM
ORD_002277,2023-08-14,2023-08-25,Plates,Ranchi,147.20546006047772,MEDIUM
ORD_002278,2023-08-14,2023-08-20,Billets,Durgapur,214.10603612317416,HIGH
ORD_002279,2023-08-15,2023-08-19,TMT_Bars,Haldia,312.39511941881864,HIGH
ORD_002280,2023-08-15,2023-08-20,HR_Coils,Durgapur,469.1210398623349,HIGH
ORD_002281,2023-08-15,2023-08-23,Pig_Iron,Patna,151.50600070203626,HIGH
ORD_002282,2023-08-15,2023-08-20,Plates,Patna,61.12127188914381,HIGH
ORD_002283,2023-08-15,2023-08-25,HR_Coils,Patna,110.56915932957605,MEDIUM
ORD_002284,2023-08-15,2023-08-29,CR_Coils,Ranchi,90.75025044981416,LOW
ORD_002285,2023-08-15,2023-08-26,Wire_Rods,Durgapur,283.8893693636222,LOW
ORD_002286,2023-08-15,2023-08-25,Plates,Kolkata,203.50929697654234,LOW
ORD_002287,2023-08-16,2023-08-26,Pig_Iron,Ranchi,60.61052775046859,MEDIUM
ORD_002288,2023-08-16,2023-08-20,Wire_Rods,Haldia,381.69832091903675,LOW
ORD_002289,2023-08-16,2023-08-30,Wire_Rods,Haldia,292.4977824576017,MEDIUM
ORD_002290,2023-08-16,2023-08-21,TMT_Bars,Patna,343.47746000339,MEDIUM
ORD_002291,2023-08-16,2023-08-24,Wire_Rods,Kolkata,360.158324885581,LOW
ORD_002292,2023-08-16,2023-08-21,Billets,Durgapur,79.09512537097692,LOW
ORD_002293,2023-08-16,2023-08-27,Wire_Rods,Haldia,193.12703171864845,HIGH
ORD_002294,2023-08-17,2023-08-29,HR_Coils,Durgapur,307.13954645716285,MEDIUM
ORD_002295,2023-08-17,2023-08-21,CR_Coils,Ranchi,245.66038207666264,MEDIUM
ORD_002296,2023-08-17,2023-08-20,CR_Coils,Ranchi,226.27718304056282,MEDIUM
ORD_002297,2023-08-17,2023-08-28,TMT_Bars,Ranchi,146.83841624277306,LOW
ORD_002298,2023-08-17,2023-08-22,CR_Coils,Haldia,52.8458335043432,MEDIUM
ORD_002299,2023-08-17,2023-08-20,CR_Coils,Kolkata,164.70541041837419,MEDIUM
ORD_002300,2023-08-17,2023-08-25,CR_Coils,Haldia,217.8264796009225,HIGH
ORD_002301,2023-08-17,2023-08-26,Pig_Iron,Patna,228.80343044064594,MEDIUM
ORD_002302,2023-08-17,2023-08-23,TMT_Bars,Patna,179.0743150093247,MEDIUM
ORD_002303,2023-08-18,2023-09-01,TMT_Bars,Ranchi,73.94189083596476,LOW
ORD_002304,2023-08-18,2023-08-29,HR_Coils,Ranchi,119.97569827786242,HIGH
