date,loading_point_id,shift,tonnes_loaded,hours_operated,equipment_operational_count,equipment_maintenance_flag
2023-07-01,LP2,3,896.0061740030504,6.439020153279819,3,0
2023-07-01,LP3,1,783.8838402570183,6.833588555247012,3,0
2023-07-01,LP3,2,1002.678249485642,6.146248462070311,3,0
2023-07-01,LP3,3,805.5921039304291,7.04799493297375,3,0
2023-07-02,LP1,1,1302.253582181386,7.8435843747830285,2,0
2023-07-02,LP1,2,1363.614365482499,6.223099385703322,2,0
2023-07-02,LP1,3,1301.7205135186005,6.086922401140624,2,0
2023-07-02,LP2,1,1283.5086495733613,6.05799881492547,2,0
2023-07-02,LP2,2,1399.999545352427,6.420886329782635,2,0
2023-07-02,LP2,3,627.4858358409152,6.392435750124183,3,0
2023-07-02,LP3,1,813.425255166539,6.292627055435043,3,0
2023-07-02,LP3,2,827.0482640086566,6.383506179538788,3,0
2023-07-02,LP3,3,1445.056139282794,7.719747047925333,3,0
2023-07-03,LP1,1,1340.295422517552,6.823861394798556,3,0
2023-07-03,LP1,2,1339.4807825149214,7.1086092532731655,2,0
2023-07-03,LP1,3,1029.5643437250974,6.532364953463501,3,0
2023-07-03,LP2,1,657.998703377164,6.797351267034111,2,0
2023-07-03,LP2,2,613.7689216312148,7.405978443414816,3,0
2023-07-03,LP2,3,931.6131887048376,6.049531394073824,3,1
2023-07-03,LP3,1,1361.8677705950718,6.241283251791583,3,0
2023-07-03,LP3,2,807.8914520078681,7.109994985376114,3,0
2023-07-03,LP3,3,1339.79579695199,7.107871015445362,2,0
2023-07-04,LP1,1,820.0032150222139,6.032625552101479,2,0
2023-07-04,LP1,2,1015.9880667256731,7.47369022711314,3,0
2023-07-04,LP1,3,901.5253345279457,7.946165327066648,2,0
2023-07-04,LP2,1,858.5368526073285,6.1198776852624,3,0
2023-07-04,LP2,2,1447.2753567929924,6.97911738114757,3,0
2023-07-04,LP2,3,1377.1249805286689,7.776740807108182,2,0
2023-07-04,LP3,1,951.4334447565153,6.980998737823561,3,0
2023-07-04,LP3,2,1022.7161892173767,7.942222793610648,3,0
2023-07-04,LP3,3,1190.6046294049147,6.651332121453098,3,0
2023-07-05,LP1,1,1151.4446970132726,7.998609205086414,2,0
2023-07-05,LP1,2,1079.600668241094,6.5224895421745845,2,0
2023-07-05,LP1,3,1114.5287134661899,6.547223706708449,2,0
2023-07-05,LP2,1,1178.147508173879,6.045258502021331,2,0
2023-07-05,LP2,2,1351.3058836123314,6.597338228408437,3,0
2023-07-05,LP2,3,1229.5997676515208,7.052575472006295,2,0
2023-07-05,LP3,1,1125.711600944056,7.8622468897818445,3,0
2023-07-05,LP3,2,1410.7242901518198,6.13664499114324,3,0
2023-07-05,LP3,3,565.1165373275642,7.575597291682736,2,0
2023-07-06,LP1,1,534.161467935456,7.348321158545755,2,1
2023-07-06,LP1,2,1316.2260915668921,6.898270437952007,2,0
2023-07-06,LP1,3,1449.0466605888626,7.738595381796378,2,0
2023-07-06,LP2,1,649.5247750065096,7.449474115144001,3,0
2023-07-06,LP2,2,543.678820300494,7.211855516862273,3,0
2023-07-06,LP2,3,726.2139337095866,7.135747308157752,2,0
2023-07-06,LP3,1,1135.0327818160458,6.248888147577687,2,0
2023-07-06,LP3,2,1224.1090107645691,7.103839637737413,3,0
2023-07-06,LP3,3,1034.1249596341522,7.505835591296459,2,0
2023-07-07,LP1,1,1486.9137538834311,6.603972325220951,2,0
2023-07-07,LP1,2,1131.2050640491207,6.117314905438953,2,0
2023-07-07,LP1,3,1250.499736342576,6.023481405012429,2,0
2023-07-07,LP2,1,949.3912167651265,7.300527882395041,3,0
2023-07-07,LP2,2,1238.224276191941,7.425320003401445,2,0
2023-07-07,LP2,3,1073.1683895035562,7.097979021404653,2,0
2023-07-07,LP3,1,560.4851811994951,7.731783641747221,3,0
2023-07-07,LP3,2,706.5621533477286,7.895841860321497,3,0
2023-07-07,LP3,3,1051.5544822934553,7.121963138516616,2,0
2023-07-08,LP1,1,1028.5540517501208,6.218930614917644,3,0
2023-07-08,LP1,2,450.3301255311932,6.589050981031512,3,0
2023-07-08,LP1,3,778.7400187115472,6.158435374472022,2,0
2023-07-08,LP2,1,759.8277917601173,6.785201413033258,2,0
2023-07-08,LP2,2,1239.1361837476907,7.2875309190703295,3,0
2023-07-08,LP2,3,573.4706463354546,6.101956356287726,2,0
2023-07-08,LP3,1,570.8298259959665,7.560274598484031,2,0
2023-07-08,LP3,2,453.6589965710812,7.055767993579419,3,0
2023-07-08,LP3,3,452.5240883053806,7.399534424217624,2,1
2023-07-09,LP1,1,869.4238924051289,7.296497391287924,3,0
2023-07-09,LP1,2,869.361364256273,7.51810275985182,2,0
2023-07-09,LP1,3,628.5142068683795,7.073105384602194,2,0
2023-07-09,LP2,1,1189.2088409457042,7.134114214967223,3,0
2023-07-09,LP2,2,1487.7191193267822,6.167452674490587,3,0
2023-07-09,LP2,3,667.709327158489,7.440188733650466,2,0
2023-07-09,LP3,1,1305.2362344331596,7.186694042965008,2,0
2023-07-09,LP3,2,950.481725388476,7.014700189489046,3,0
2023-07-09,LP3,3,899.896357491011,6.6744092671910575,2,0
2023-07-10,LP1,1,755.3812805064549,6.393000019486601,2,0
2023-07-10,LP1,2,995.2974793106209,7.196311001312999,3,0
2023-07-10,LP1,3,1176.356406750802,6.78754246050538,2,0
2023-07-10,LP2,1,1356.2637089625823,7.993779596110977,2,0
2023-07-10,LP2,2,623.6784399856252,7.254616150051122,2,0
2023-07-10,LP2,3,1333.6789879492324,7.578417441885963,2,0
2023-07-10,LP3,1,714.7632497536779,7.449613228063627,2,0
2023-07-10,LP3,2,499.72151568082853,6.02051025509667,2,0
2023-07-10,LP3,3,1424.0797038382204,7.735752045064141,3,0
2023-07-11,LP1,1,1125.1975749840672,7.970722979313051,2,0
2023-07-11,LP1,2,707.0089417615272,6.279680800624252,3,0
2023-07-11,LP1,3,1255.3870301770698,7.220012123940758,3,0
2023-07-11,LP2,1,631.7858465225534,6.112572258650623,2,0
2023-07-11,LP2,2,1418.6555675538798,7.564694243112456,2,1
2023-07-11,LP2,3,655.6823951115881,6.443779341412892,3,0
2023-07-11,LP3,1,1161.3417850815335,6.851300650385451,3,0
2023-07-11,LP3,2,1464.1558720157816,7.0789981917151446,3,0
2023-07-11,LP3,3,684.5107072322405,6.150127215620406,2,0
2023-07-12,LP1,1,1135.0571382728708,6.675492549947165,2,0
2023-07-12,LP1,2,1206.8816265915866,7.634445863179986,2,0
2023-07-12,LP1,3,1132.874623479834,6.742932831750838,3,0
2023-07-12,LP2,1,647.9369820607733,7.355674813457792,2,0
2023-07-12,LP2,2,543.7716536192644,6.9041568920048935,3,0
2023-07-12,LP2,3,1287.7530834462937,6.930148469389056,3,0
2023-07-12,LP3,1,1375.537567019198,7.263234796683864,3,0
2023-07-12,LP3,2,837.4881236982394,7.492053719079821,3,0
2023-07-12,LP3,3,1441.2001071185173,6.180021241870366,2,0
2023-07-13,LP1,1,614.8599235188086,7.00758958190857,2,0
2023-07-13,LP1,2,666.1608892458387,6.0071908831660235,2,0
2023-07-13,LP1,3,1304.3430966506846,7.925982237399723,2,0
2023-07-13,LP2,1,429.57186501849384,6.973139369125263,2,0
2023-07-13,LP2,2,1356.2687623062084,7.740199444032038,2,1
2023-07-13,LP2,3,595.1430094487041,6.12550022667737,2,0
2023-07-13,LP3,1,1357.6623409804565,7.61561379307892,3,0
2023-07-13,LP3,2,1193.3299183583244,7.086669726760835,3,0
2023-07-13,LP3,3,456.8876816889485,7.366845276061093,2,0
2023-07-14,LP1,1,838.3870494605228,7.796158952421759,3,0
2023-07-14,LP1,2,1219.7229471789306,6.300816062128491,3,0
2023-07-14,LP1,3,914.177125901686,7.986430029997073,3,1
2023-07-14,LP2,1,1200.645003965688,6.168104968502199,3,0
2023-07-14,LP2,2,1406.3710255729734,7.849709495617141,3,0
2023-07-14,LP2,3,1480.2650597709815,7.26032857955936,2,1
2023-07-14,LP3,1,706.689181061079,6.844984782910494,3,0
2023-07-14,LP3,2,905.3937729636405,6.507710999185296,3,0
2023-07-14,LP3,3,827.2120471996507,7.516612147723222,3,0
2023-07-15,LP1,1,723.6673924051572,7.2440740937213635,3,0
2023-07-15,LP1,2,659.1282563183393,7.667737785281575,2,0
2023-07-15,LP1,3,1208.717742596125,6.907487433694865,3,0
2023-07-15,LP2,1,532.3082818413257,6.750407904339398,2,0
2023-07-15,LP2,2,1225.4277653374147,7.465390553013085,2,0
2023-07-15,LP2,3,1448.3514281344478,6.051689408893431,3,0
2023-07-15,LP3,1,605.0676414548566,6.25528558409813,2,0
2023-07-15,LP3,2,879.1356123864084,7.758940579364982,3,0
2023-07-15,LP3,3,459.1666322561499,6.818168108439278,3,0
2023-07-16,LP1,1,653.6636369482505,6.288996695655323,3,0
2023-07-16,LP1,2,820.7315074716655,7.26782180731286,3,0
2023-07-16,LP1,3,1403.6850862152544,7.0653194606604925,2,0
2023-07-16,LP2,1,409.1920812119545,6.0101351242660765,2,0
2023-07-16,LP2,2,648.7462311767199,7.278928061670824,3,0
2023-07-16,LP2,3,1087.7470945599464,6.326330606981818,3,0
2023-07-16,LP3,1,1091.7190535195605,6.842524849487974,2,0
2023-07-16,LP3,2,1227.366819376669,6.161122788527347,3,0
2023-07-16,LP3,3,769.2694092737702,6.938334546717375,2,0
2023-07-17,LP1,1,1180.5790953515225,7.067268270006753,3,0
2023-07-17,LP1,2,1100.641650333167,7.95388905708119,3,0
2023-07-17,LP1,3,404.72652718728665,7.975929872598719,3,0
2023-07-17,LP2,1,1163.6743055771608,7.758920686357298,3,0
2023-07-17,LP2,2,1150.8534043562472,7.235668912363031,2,0
2023-07-17,LP2,3,796.9030239265644,6.403369420239754,3,0
2023-07-17,LP3,1,796.0469930926527,6.696854188773577,3,0
2023-07-17,LP3,2,697.8794417189761,6.04089202543921,3,0
2023-07-17,LP3,3,1418.3579315412903,6.157386775090469,3,1
2023-07-18,LP1,1,1220.6123277947186,6.482836757455176,2,0
2023-07-18,LP1,2,715.5874293622489,7.262114835276111,3,0
2023-07-18,LP1,3,759.9979049410522,7.857490696572496,2,0
2023-07-18,LP2,1,663.9035050867299,7.181974724698681,3,0
2023-07-18,LP2,2,645.5646010269845,7.778543147960408,3,0
2023-07-18,LP2,3,784.6402451452636,7.785176876838454,3,0
2023-07-18,LP3,1,897.6674511038261,6.195223760838431,2,0
2023-07-18,LP3,2,1491.0429402888763,7.690541911342292,2,0
2023-07-18,LP3,3,576.026434001932,6.43644228541959,3,0
2023-07-19,LP1,1,773.8458448952711,7.301759399796889,2,1
2023-07-19,LP1,2,1281.9558522806988,6.354218711022123,2,0
2023-07-19,LP1,3,1028.7797582107135,7.689390958576128,3,0
2023-07-19,LP2,1,669.5482320544272,6.995755882546338,3,0
2023-07-19,LP2,2,879.9583469668885,6.228849104569562,2,0
2023-07-19,LP2,3,1343.1569351075245,6.283250036225663,3,0
2023-07-19,LP3,1,1278.1978365759828,7.498561977635409,3,0
2023-07-19,LP3,2,782.4690132935159,7.413966316633982,2,0
2023-07-19,LP3,3,950.0622244069714,6.945242539574803,2,0
2023-07-20,LP1,1,838.3600363750552,6.115986599706274,2,0
2023-07-20,LP1,2,442.4499759556571,6.845171203651601,3,0
2023-07-20,LP1,3,510.98693895401755,6.308878544726533,3,0
2023-07-20,LP2,1,1232.1397855637335,6.828184195192795,3,0
2023-07-20,LP2,2,549.1085231999706,6.898550926754254,2,0
2023-07-20,LP2,3,1368.831991880726,7.9753959394096485,2,0
2023-07-20,LP3,1,475.52894331251247,7.4699606539659404,2,0
2023-07-20,LP3,2,960.9178851888455,6.459426152479134,3,0
2023-07-20,LP3,3,1448.278774361512,7.503944603635542,3,0
2023-07-21,LP1,1,1430.7549521106962,7.611454153864704,2,0
2023-07-21,LP1,2,432.97485302524285,6.917118057689889,3,0
2023-07-21,LP1,3,1341.7802984868072,7.642125047099955,3,0
2023-07-21,LP2,1,1451.4848573671973,7.676171550871892,2,0
2023-07-21,LP2,2,960.3889379188212,6.302747692797009,3,0
2023-07-21,LP2,3,1167.8161438833379,6.905228690650681,3,0
2023-07-21,LP3,1,1100.127113545475,7.999795837855917,2,0
2023-07-21,LP3,2,1431.0592094069161,6.175957089029329,2,0
2023-07-21,LP3,3,976.5361470849228,7.803590449655785,2,0
2023-07-22,LP1,1,1282.228919831441,6.56515701095974,2,0
2023-07-22,LP1,2,460.52371648474076,6.067520123664584,3,0
2023-07-22,LP1,3,1241.8498487399431,7.265206869742929,2,0
2023-07-22,LP2,1,603.1664696174525,7.702219096850422,3,0
2023-07-22,LP2,2,449.5926176209455,6.533864153273169,2,0
2023-07-22,LP2,3,400.36420562150505,6.121483528369934,2,0
2023-07-22,LP3,1,626.4783408904498,7.795522987365748,3,0
2023-07-22,LP3,2,596.7499630842453,6.680075138342808,2,1
2023-07-22,LP3,3,424.17712802145303,6.614818828306042,2,0
2023-07-23,LP1,1,1277.5049898969316,6.801378255903444,3,0
2023-07-23,LP1,2,731.257585308702,7.616325307399368,2,0
2023-07-23,LP1,3,1156.8256177106462,6.164322300632436,3,0
2023-07-23,LP2,1,821.6940992325328,7.731548080741449,3,0
2023-07-23,LP2,2,529.9007218912228,7.024774116022654,3,0
2023-07-23,LP2,3,1091.7365893088443,7.220849860626156,2,0
2023-07-23,LP3,1,743.2783754779535,6.7664710134207,3,1
2023-07-23,LP3,2,677.6755388431231,7.6170415094321005,2,0
2023-07-23,LP3,3,543.735603556696,7.848752389365376,2,0
2023-07-24,LP1,1,1123.4253497189766,7.744355212601975,3,0
2023-07-24,LP1,2,1272.3967186463328,6.806575777763079,3,0
2023-07-24,LP1,3,972.5511707710691,7.720984194721073,3,0
2023-07-24,LP2,1,835.9362903149038,7.220262913147534,2,0
2023-07-24,LP2,2,419.8691291572117,7.19229175367171,2,0
2023-07-24,LP2,3,731.9382088978709,6.787092299416287,3,0
2023-07-24,LP3,1,1272.0198982598386,6.547621762112578,3,0
2023-07-24,LP3,2,827.2839057623537,7.976987306207278,2,0
2023-07-24,LP3,3,740.088768581501,7.932066334637664,3,0
2023-07-25,LP1,1,796.1743759999626,6.80808825133038,2,0
2023-07-25,LP1,2,1368.3837517422717,6.74592329838001,3,0
2023-07-25,LP1,3,1234.0334114500247,7.17577510557952,3,0
2023-07-25,LP2,1,1422.9974852657433,7.253687906542744,2,0
2023-07-25,LP2,2,1235.5576726524478,7.089165816028425,3,0
2023-07-25,LP2,3,1109.4858977505755,7.766658938703587,3,0
2023-07-25,LP3,1,1429.5810620549626,6.533184896576627,2,0
2023-07-25,LP3,2,553.0050551199447,6.485268465215683,2,0
2023-07-25,LP3,3,1221.5998340027409,6.549294746057316,2,0
2023-07-26,LP1,1,684.751545638032,7.049062134492486,2,0
2023-07-26,LP1,2,1317.1227414511222,7.7703133635301995,3,0
2023-07-26,LP1,3,1312.1426296445543,7.503076235431665,3,0
2023-07-26,LP2,1,664.6384893802817,7.857464877939259,3,0
2023-07-26,LP2,2,970.5312718761286,6.657717454772647,2,0
2023-07-26,LP2,3,519.4099909728435,6.069155089322134,2,0
2023-07-26,LP3,1,848.237441386765,6.352047552734186,3,0
2023-07-26,LP3,2,412.52692387991334,7.233943453273419,3,0
2023-07-26,LP3,3,821.3724345433702,7.203674433619241,3,0
2023-07-27,LP1,1,978.5408115968922,7.317932696824432,3,0
2023-07-27,LP1,2,942.4807736327972,6.581661533675355,3,0
2023-07-27,LP1,3,754.257826050997,7.384662262200935,2,0
2023-07-27,LP2,1,576.8149064328923,7.424207960971653,2,0
2023-07-27,LP2,2,904.6044109625705,7.141961834587988,2,0
2023-07-27,LP2,3,561.9700307100915,6.868366440580805,2,0
2023-07-27,LP3,1,1192.955295662245,6.583653372933053,3,0
2023-07-27,LP3,2,637.7801568282846,7.447899177309326,2,0
2023-07-27,LP3,3,982.983073051576,7.682449593197437,3,1
2023-07-28,LP1,1,902.6131737083392,7.443576389817569,3,0
2023-07-28,LP1,2,517.9669223274437,6.1636771209984484,3,0
2023-07-28,LP1,3,1166.1447414539641,6.858687353260921,3,0
2023-07-28,LP2,1,1028.464068414985,7.9997477391406315,2,0
2023-07-28,LP2,2,733.6126260636346,7.319522148139264,3,0
2023-07-28,LP2,3,1237.478515972865,7.217367030455167,2,0
2023-07-28,LP3,1,751.0701886098556,6.8919133144993046,2,0
2023-07-28,LP3,2,429.05416651877556,7.742009093019689,3,0
2023-07-28,LP3,3,1353.868800824568,6.818243271127701,2,0
2023-07-29,LP1,1,512.1668240913189,7.190581671472695,2,0
2023-07-29,LP1,2,804.7734229171945,6.453571912388888,3,0
2023-07-29,LP1,3,688.0180755554707,6.602096865064155,2,0
2023-07-29,LP2,1,497.24973539645214,7.798516434700659,2,1
2023-07-29,LP2,2,851.768669209838,7.504326130896495,2,0
2023-07-29,LP2,3,512.7239242107233,7.926602953983268,2,0
2023-07-29,LP3,1,957.280073881984,6.671560630350952,2,1
2023-07-29,LP3,2,1409.4091761981822,6.231908320004566,3,0
2023-07-29,LP3,3,1409.4575109956231,6.488936079647129,2,0
2023-07-30,LP1,1,475.16145600752134,6.284356836387121,2,0
2023-07-30,LP1,2,410.1423569330115,7.844980445141993,3,0
2023-07-30,LP1,3,1365.9686659155059,7.155366430367745,2,0
2023-07-30,LP2,1,559.7095151531473,7.012252373843266,2,0
2023-07-30,LP2,2,811.4405636731815,7.324139542298929,3,0
2023-07-30,LP2,3,452.8129680048618,7.920914827798413,2,0
2023-07-30,LP3,1,773.2201511280693,6.572651065930174,2,0
2023-07-30,LP3,2,1143.6028350803947,7.556645299436527,3,0
2023-07-30,LP3,3,1218.0986581375623,6.499719293000215,2,0
2023-07-31,LP1,1,957.733434829883,6.2179219460092,2,0
2023-07-31,LP1,2,1323.4148941013596,7.032820156687784,3,0
2023-07-31,LP1,3,1353.9046626621744,7.728641417584131,2,0
2023-07-31,LP2,1,524.4823706978062,7.9795065769558065,2,0
2023-07-31,LP2,2,871.161945123858,7.242366703359666,3,0
2023-07-31,LP2,3,783.2109319653731,6.619532145606755,2,0
2023-07-31,LP3,1,1391.3457347550702,7.386476569876356,2,0
2023-07-31,LP3,2,425.52389192474715,6.70343803758508,2,0
2023-07-31,LP3,3,487.357096410175,7.493541001964682,3,0
2023-08-01,LP1,1,1123.6088197832587,6.375847004270024,2,0
2023-08-01,LP1,2,886.2665230866451,7.119438539822702,3,0
2023-08-01,LP1,3,943.1279853609238,6.13941336818462,3,0
2023-08-01,LP2,1,1414.1120641539824,7.273967255293876,2,0
2023-08-01,LP2,2,1333.549222403437,7.656900033600039,3,0
2023-08-01,LP2,3,1498.4413739096203,7.351136109996657,3,0
2023-08-01,LP3,1,1001.6299574497692,7.885542873866787,2,0
2023-08-01,LP3,2,506.3662560856204,7.949776639358919,2,0
2023-08-01,LP3,3,1272.6628844858485,7.8062767399073465,3,0
2023-08-02,LP1,1,1152.9037274319667,6.1624605150947325,2,0
2023-08-02,LP1,2,472.89486556446434,7.163669723857636,3,0
2023-08-02,LP1,3,1106.51549435254,6.307689479062477,2,0
2023-08-02,LP2,1,1416.2551200228181,7.553139561954523,3,0
2023-08-02,LP2,2,1341.8162650046347,7.117633031211149,2,0
2023-08-02,LP2,3,844.5613021103611,6.1936468863050855,2,0
2023-08-02,LP3,1,803.5330486837786,7.415323726729087,2,0
2023-08-02,LP3,2,1077.0734634689386,7.336160777432128,2,0
2023-08-02,LP3,3,1295.4642195432077,7.068831445423217,3,0
2023-08-03,LP1,1,1316.83898389816,6.044274255062493,2,0
2023-08-03,LP1,2,758.3389857765651,6.629389550880037,3,0
2023-08-03,LP1,3,693.4006055494142,6.073974902936116,3,0
2023-08-03,LP2,1,1123.4292991457244,7.20138565268286,2,0
2023-08-03,LP2,2,581.9019343519308,7.50268769428414,2,0
2023-08-03,LP2,3,509.5438184777235,6.38475969155904,3,0
2023-08-03,LP3,1,1451.0848137610917,7.277094681340906,3,0
2023-08-03,LP3,2,1495.0451673730695,7.174910285703252,2,0
2023-08-03,LP3,3,493.4214975287291,7.133188354824249,3,0
2023-08-04,LP1,1,910.5751044100168,6.715572587666265,2,0
2023-08-04,LP1,2,725.3053535136286,7.111222158009975,2,0
2023-08-04,LP1,3,1015.8394129668493,7.64482870944355,3,0
2023-08-04,LP2,1,1416.6204595633935,6.452859186316066,3,0
2023-08-04,LP2,2,724.5775270696777,7.53287640494046,2,0
2023-08-04,LP2,3,1370.8913252344307,6.106329802914286,2,0
2023-08-04,LP3,1,581.9528758072604,7.733812476224315,3,0
2023-08-04,LP3,2,1325.7998377295366,6.844447923222941,2,0
2023-08-04,LP3,3,1004.8015758364756,7.876314969422189,3,0
2023-08-05,LP1,1,902.4276835930921,6.900061468363894,2,0
2023-08-05,LP1,2,411.3328125749448,6.316356131720138,3,0
2023-08-05,LP1,3,1318.8214791417513,6.242757804564347,2,0
2023-08-05,LP2,1,825.4450438060974,6.299814774103626,3,0
2023-08-05,LP2,2,409.2691311260399,6.119303892114441,2,0
2023-08-05,LP2,3,858.1113826927597,7.458915752467553,3,0
2023-08-05,LP3,1,1208.6339432597251,7.640608349480716,3,0
2023-08-05,LP3,2,950.1490659580903,6.757023931566539,2,0
2023-08-05,LP3,3,886.556145923576,7.805236093463767,3,0
2023-08-06,LP1,1,935.8518749887986,6.416616014599109,3,0
2023-08-06,LP1,2,1070.829506762395,7.974210632380211,3,1
2023-08-06,LP1,3,1333.4266889070534,6.769375407659998,3,0
2023-08-06,LP2,1,466.2303711094198,6.245843083668155,3,0
2023-08-06,LP2,2,1306.9868449942965,7.435569578070243,3,0
2023-08-06,LP2,3,681.2461210769939,6.580414349083706,2,0
2023-08-06,LP3,1,991.5292689776884,7.207818073831989,3,0
2023-08-06,LP3,2,437.5144068129624,7.522525502045272,2,0
2023-08-06,LP3,3,947.6483402717324,6.993185503078051,2,0
2023-08-07,LP1,1,427.95342324369807,7.622050117172124,2,0
2023-08-07,LP1,2,853.2495012389484,6.708452195084467,2,0
2023-08-07,LP1,3,1031.1755746556657,6.819284584515284,3,0
2023-08-07,LP2,1,928.5913594096619,7.150955469959386,2,0
2023-08-07,LP2,2,904.0399726961175,7.102624517185071,2,0
2023-08-07,LP2,3,1262.0300428187413,6.815223448393204,2,0
2023-08-07,LP3,1,744.3559272148439,7.4768049637975444,2,0
2023-08-07,LP3,2,977.6782999669435,7.375917304284245,3,0
2023-08-07,LP3,3,509.9883318688902,7.7004679401069085,3,0
2023-08-08,LP1,1,527.3323719556136,6.08717860151747,3,0
2023-08-08,LP1,2,567.9979023810738,7.536002089325324,3,0
2023-08-08,LP1,3,548.9103431522105,7.2170863965106085,2,0
2023-08-08,LP2,1,671.4463106587308,7.789242170027771,3,0
2023-08-08,LP2,2,1075.461551812787,7.42850760652057,3,0
2023-08-08,LP2,3,601.1802199202414,6.046638930210089,2,0
2023-08-08,LP3,1,1460.0224371538782,7.990836939376453,2,0
2023-08-08,LP3,2,633.2835322236335,6.19307928694867,2,0
2023-08-08,LP3,3,1216.2712305206267,6.339971231430355,2,0
2023-08-09,LP1,1,707.0386925626171,6.981003237046605,3,0
2023-08-09,LP1,2,1024.5448988967678,7.249795994607568,2,0
2023-08-09,LP1,3,1116.2615135152887,6.59641405284693,2,0
2023-08-09,LP2,1,621.2601575582405,7.805066263264587,2,0
2023-08-09,LP2,2,462.79853319916737,6.111291441411726,3,0
2023-08-09,LP2,3,698.6671193167682,7.76309879975349,3,0
2023-08-09,LP3,1,627.8143552188087,7.389654177292311,2,0
2023-08-09,LP3,2,1242.0537528202128,7.979298061803313,2,0
2023-08-09,LP3,3,1473.0298675765282,6.809243742339388,3,0
2023-08-10,LP1,1,643.038317970975,6.121257670439168,3,0
2023-08-10,LP1,2,1474.101169496563,6.58765286248631,3,0
2023-08-10,LP1,3,995.5292422391167,7.697099232508069,3,0
2023-08-10,LP2,1,686.9976339853449,6.846809833900603,2,0
2023-08-10,LP2,2,1106.9167594833752,6.042367724929299,2,0
2023-08-10,LP2,3,1097.390397826549,6.435918079061924,2,0
2023-08-10,LP3,1,662.2219629911147,6.432480090197583,2,0
2023-08-10,LP3,2,450.67723687694286,7.544195982253231,2,0
2023-08-10,LP3,3,998.0876234027414,6.224785523185066,2,0
2023-08-11,LP1,1,932.2163351379377,6.754944500407148,3,0
2023-08-11,LP1,2,1310.5031121137781,6.849996251866556,2,0
2023-08-11,LP1,3,515.5380312642743,6.299893611489358,3,0
2023-08-11,LP2,1,1243.4725323130879,6.0884593073402655,2,0
2023-08-11,LP2,2,1107.9988029949586,7.822332098258099,2,0
2023-08-11,LP2,3,983.4416681815859,7.870291667358698,3,0
2023-08-11,LP3,1,851.5887820955447,7.8468010424213785,3,0
2023-08-11,LP3,2,644.1023662000005,7.860024196811839,3,0
2023-08-11,LP3,3,1125.3761671408693,6.7719092347727905,3,0
2023-08-12,LP1,1,548.1711202317268,7.498820355502003,3,0
2023-08-12,LP1,2,706.5292798139674,6.937468813524552,3,0
2023-08-12,LP1,3,467.5082923610582,7.3673874593254585,3,1
2023-08-12,LP2,1,1468.8522793683098,7.056639070690247,2,0
2023-08-12,LP2,2,1174.4744447426415,7.852393665084542,3,0
2023-08-12,LP2,3,611.6009927134354,6.308083975257744,3,0
2023-08-12,LP3,1,725.0779056875715,7.370794065810807,3,0
2023-08-12,LP3,2,1367.4900716226866,7.600091345289764,3,0
2023-08-12,LP3,3,1406.640503076604,6.854256149654088,3,0
2023-08-13,LP1,1,918.6376299705972,6.195751933522572,2,0
2023-08-13,LP1,2,1368.7862041602093,7.669353099646949,2,0
2023-08-13,LP1,3,1309.4270425773752,6.308607690901526,2,0
2023-08-13,LP2,1,571.7786986071577,6.947809578790748,2,0
2023-08-13,LP2,2,920.8143253430655,7.071206625312397,2,0
2023-08-13,LP2,3,1083.5574865725198,6.149846212548146,2,0
2023-08-13,LP3,1,1075.3138064731518,6.235502322965894,3,0
2023-08-13,LP3,2,1081.1015110089293,6.351287338992524,2,0
2023-08-13,LP3,3,1175.9594569348362,6.296679483872087,2,0
2023-08-14,LP1,1,1392.7981307001337,7.020665276949568,3,0
2023-08-14,LP1,2,994.9656254528181,7.928424409051921,2,1
2023-08-14,LP1,3,1000.3099573161567,7.420290348776152,3,0
2023-08-14,LP2,1,779.9670026410722,7.573620689759408,3,0
2023-08-14,LP2,2,1125.1249450784176,6.630565570707095,2,0
2023-08-14,LP2,3,1239.4153573121407,7.519823838032812,2,0
2023-08-14,LP3,1,497.33516541034464,6.486043926947944,2,0
2023-08-14,LP3,2,627.0769921383659,6.649075753923798,2,0
2023-08-14,LP3,3,1032.4554486200907,6.446682533552926,2,0
2023-08-15,LP1,1,404.205178701205,7.471241397366971,2,0
2023-08-15,LP1,2,1245.8399634018865,6.235605058800523,2,0
2023-08-15,LP1,3,931.7289080471659,6.174116441998841,3,0
2023-08-15,LP2,1,555.4681476109685,7.291833029097976,3,0
2023-08-15,LP2,2,456.84086765527553,7.644311652512389,3,0
2023-08-15,LP2,3,822.5869203602999,7.644432774197787,2,0
2023-08-15,LP3,1,932.5149050488526,7.1175614011316375,3,1
2023-08-15,LP3,2,1359.749272029373,7.378130464789624,2,0
2023-08-15,LP3,3,1189.443459585489,6.963035414693633,2,1
2023-08-16,LP1,1,640.49448214822,6.815048433785755,2,0
2023-08-16,LP1,2,1220.2559653817568,6.785645603261834,2,0
2023-08-16,LP1,3,489.0128662979336,6.928918038134687,2,0
2023-08-16,LP2,1,1222.3777661905992,7.963632527523762,2,0
2023-08-16,LP2,2,646.8682516847189,6.895123271298171,2,0
2023-08-16,LP2,3,608.5848629988147,7.308190144764645,3,0
2023-08-16,LP3,1,1314.8034756546922,7.557625143314185,2,0
2023-08-16,LP3,2,627.8105724937361,7.761075907428518,2,1
2023-08-16,LP3,3,448.7153895732488,6.341373069229928,3,0
