date,rake_id,arrival_time,wagons_count,status,cycle_time_hours
2023-07-08,RAKE_00744,20:22,59,AVAILABLE,35.49591466676329
2023-07-09,RAKE_00745,09:47,59,UNDER_LOADING,36.641351191808724
2023-07-09,RAKE_00746,16:03,59,UNDER_LOADING,47.543927435926086
2023-07-09,RAKE_00747,14:42,59,MAINTENANCE,30.86351683131381
2023-07-09,RAKE_00748,14:35,59,UNDER_LOADING,45.449682771460076
2023-07-10,RAKE_00749,04:18,58,AVAILABLE,38.32417243450442
2023-07-10,RAKE_00750,11:30,58,AVAILABLE,25.718712416196873
2023-07-10,RAKE_00751,07:02,58,UNDER_LOADING,41.50571216727551
2023-07-10,RAKE_00752,11:44,58,AVAILABLE,44.23440878750915
2023-07-11,RAKE_00753,08:27,59,AVAILABLE,28.648276089628034
2023-07-11,RAKE_00754,18:43,58,UNDER_LOADING,24.372589628925788
2023-07-11,RAKE_00755,19:47,59,AVAILABLE,29.570515491601313
2023-07-11,RAKE_00756,04:07,58,UNDER_LOADING,43.51238604565144
2023-07-11,RAKE_00757,09:05,59,AVAILABLE,26.44540773413027
2023-07-12,RAKE_00758,08:52,58,UNDER_LOADING,31.7867160388411
2023-07-12,RAKE_00759,08:38,58,AVAILABLE,32.608062955750945
2023-07-12,RAKE_00760,10:48,58,AVAILABLE,30.788268994257628
2023-07-12,RAKE_00761,08:09,59,AVAILABLE,29.182100631316352
2023-07-13,RAKE_00762,16:01,59,UNDER_LOADING,42.604573573297216
2023-07-13,RAKE_00763,04:48,58,AVAILABLE,20.91909905033356
2023-07-13,RAKE_00764,09:43,58,MAINTENANCE,19.402441612022187
2023-07-13,RAKE_00765,11:09,59,AVAILABLE,20.428677361503738
2023-07-13,RAKE_00766,19:45,59,AVAILABLE,44.635562852176534
2023-07-14,RAKE_00767,08:30,59,UNDER_LOADING,32.786364341076315
2023-07-14,RAKE_00768,19:29,58,AVAILABLE,27.874925317646188
2023-07-14,RAKE_00769,09:52,58,AVAILABLE,35.11085243822569
2023-07-14,RAKE_00770,23:28,58,MAINTENANCE,37.53044756022736
2023-07-14,RAKE_00771,20:11,58,UNDER_LOADING,32.57558335001565
2023-07-15,RAKE_00772,14:30,59,UNDER_LOADING,25.842977043817328
2023-07-15,RAKE_00773,12:39,58,AVAILABLE,27.167244785968478
2023-07-15,RAKE_00774,23:27,59,UNDER_LOADING,31.063362575083403
2023-07-15,RAKE_00775,22:01,59,AVAILABLE,47.95484751461555
2023-07-15,RAKE_00776,14:24,59,AVAILABLE,35.60356812629277
2023-07-15,RAKE_00777,00:22,59,AVAILABLE,42.41952976965731
2023-07-15,RAKE_00778,22:38,58,AVAILABLE,46.31554423914645
2023-07-15,RAKE_00779,09:53,59,AVAILABLE,40.25663337241939
2023-07-15,RAKE_00780,09:43,59,AVAILABLE,27.537275541559385
2023-07-15,RAKE_00781,00:19,59,AVAILABLE,47.1212797778756
2023-07-16,RAKE_00782,05:57,58,UNDER_LOADING,34.670512540915055
2023-07-16,RAKE_00783,02:32,59,UNDER_LOADING,34.03846129643613
2023-07-17,RAKE_00784,16:13,59,UNDER_LOADING,32.91866140848062
2023-07-17,RAKE_00785,09:17,58,UNDER_LOADING,27.507952406129583
2023-07-18,RAKE_00786,11:44,58,AVAILABLE,34.05388142938956
2023-07-18,RAKE_00787,18:44,59,UNDER_LOADING,30.008881753312032
2023-07-18,RAKE_00788,10:04,59,AVAILABLE,33.69089226526789
2023-07-18,RAKE_00789,07:08,59,AVAILABLE,36.19669387681907
2023-07-18,RAKE_00790,23:17,58,AVAILABLE,43.30958801103452
2023-07-19,RAKE_00791,23:00,59,UNDER_LOADING,47.8802279435824
2023-07-19,RAKE_00792,13:07,58,AVAILABLE,27.115568525261498
2023-07-19,RAKE_00793,14:40,59,AVAILABLE,35.46712258448667
2023-07-19,RAKE_00794,21:46,59,AVAILABLE,38.13309363484845
2023-07-19,RAKE_00795,00:57,58,AVAILABLE,45.84396574429566
2023-07-19,RAKE_00796,00:37,59,AVAILABLE,23.86381995153807
2023-07-19,RAKE_00797,23:15,58,AVAILABLE,27.922491157678387
2023-07-19,RAKE_00798,09:34,59,UNDER_LOADING,30.109840229520707
2023-07-20,RAKE_00799,01:30,59,AVAILABLE,26.32618216009462
2023-07-20,RAKE_00800,15:59,59,UNDER_LOADING,42.33724253697352
2023-07-20,RAKE_00801,00:05,59,UNDER_LOADING,22.05731811798835
2023-07-21,RAKE_00802,05:36,59,UNDER_LOADING,28.493638451634183
2023-07-21,RAKE_00803,10:50,59,AVAILABLE,43.02588492623042
2023-07-21,RAKE_00804,07:03,59,AVAILABLE,23.351294981871842
2023-07-21,RAKE_00805,22:56,58,AVAILABLE,38.23848138496266
2023-07-22,RAKE_00806,11:12,59,AVAILABLE,23.94142026253727
2023-07-22,RAKE_00807,13:28,58,AVAILABLE,44.28692829193193
2023-07-23,RAKE_00808,20:30,59,AVAILABLE,46.9773823279661
2023-07-23,RAKE_00809,23:24,58,AVAILABLE,19.737867875915104
2023-07-23,RAKE_00810,04:49,58,UNDER_LOADING,36.915026178760414
2023-07-24,RAKE_00811,14:09,58,AVAILABLE,42.382175850055994
2023-07-24,RAKE_00812,11:27,58,AVAILABLE,35.862443621800374
2023-07-25,RAKE_00813,04:22,58,AVAILABLE,39.38220109163916
2023-07-25,RAKE_00814,18:24,59,AVAILABLE,46.5283976073846
2023-07-25,RAKE_00815,02:43,58,MAINTENANCE,24.09303953906344
2023-07-25,RAKE_00816,13:38,58,AVAILABLE,38.08857981108454
2023-07-26,RAKE_00817,23:31,59,UNDER_LOADING,42.78764818961476
2023-07-26,RAKE_00818,21:04,58,MAINTENANCE,23.07539633258621
2023-07-26,RAKE_00819,18:34,58,AVAILABLE,39.65436581469017
2023-07-26,RAKE_00820,09:27,59,AVAILABLE,27.32161423225491
2023-07-27,RAKE_00821,09:47,59,UNDER_LOADING,34.10358013331732
2023-07-27,RAKE_00822,20:07,59,AVAILABLE,34.2536829612426
2023-07-28,RAKE_00823,22:01,58,AVAILABLE,21.830568856333613
2023-07-28,RAKE_00824,18:31,59,AVAILABLE,22.23430944402007
2023-07-28,RAKE_00825,00:51,58,UNDER_LOADING,25.00655815298028
2023-07-28,RAKE_00826,01:11,58,UNDER_LOADING,40.27866248767137
2023-07-29,RAKE_00827,08:59,58,AVAILABLE,29.75364410395868
2023-07-29,RAKE_00828,19:19,59,AVAILABLE,41.59306013576642
2023-07-29,RAKE_00829,06:55,59,UNDER_LOADING,22.048487138222985
2023-07-29,RAKE_00830,18:26,58,AVAILABLE,27.233857665487044
2023-07-30,RAKE_00831,10:34,59,AVAILABLE,32.797802628712695
2023-07-30,RAKE_00832,06:42,58,UNDER_LOADING,20.042306782975434
2023-07-31,RAKE_00833,08:52,58,UNDER_LOADING,41.887954499729375
2023-07-31,RAKE_00834,04:41,58,AVAILABLE,35.35848423542309
2023-07-31,RAKE_00835,06:27,59,AVAILABLE,27.565265968208816
2023-08-01,RAKE_00836,22:48,59,AVAILABLE,42.18879041329649
2023-08-01,RAKE_00837,07:53,58,UNDER_LOADING,37.284744027527935
2023-08-01,RAKE_00838,07:00,58,AVAILABLE,32.92220657413785
2023-08-02,RAKE_00839,01:12,59,AVAILABLE,29.715330778723654
2023-08-02,RAKE_00840,19:31,58,AVAILABLE,29.570029113363617
2023-08-02,RAKE_00841,07:50,58,AVAILABLE,31.6316676031187
2023-08-02,RAKE_00842,03:49,59,AVAILABLE,27.626211348848855
2023-08-03,RAKE_00843,20:26,58,MAINTENANCE,40.57017919911928
2023-08-03,RAKE_00844,12:20,59,AVAILABLE,21.305136644549616
2023-08-03,RAKE_00845,06:33,59,AVAILABLE,46.337712900712745
2023-08-03,RAKE_00846,21:59,59,AVAILABLE,19.711764124119227
2023-08-03,RAKE_00847,06:17,59,AVAILABLE,36.70930253285169
2023-08-04,RAKE_00848,06:39,59,AVAILABLE,37.70461784004926
2023-08-04,RAKE_00849,03:09,58,AVAILABLE,46.74230206254018
2023-08-04,RAKE_00850,18:29,59,AVAILABLE,24.756649083964366
2023-08-05,RAKE_00851,14:11,58,AVAILABLE,19.49350830836924
2023-08-05,RAKE_00852,18:07,59,AVAILABLE,44.39100696457332
2023-08-05,RAKE_00853,09:52,58,AVAILABLE,27.70487700840691
2023-08-05,RAKE_00854,17:44,58,AVAILABLE,44.92313495653768
2023-08-06,RAKE_00855,17:40,58,AVAILABLE,25.948147452915816
2023-08-07,RAKE_00856,09:22,59,UNDER_LOADING,20.70241287502113
2023-08-07,RAKE_00857,22:25,59,AVAILABLE,20.237746894634522
2023-08-07,RAKE_00858,09:35,58,AVAILABLE,36.57875838842743
2023-08-07,RAKE_00859,09:14,59,AVAILABLE,28.01647935364923
2023-08-07,RAKE_00860,07:16,58,AVAILABLE,36.478948777301355
2023-08-08,RAKE_00861,22:44,59,UNDER_LOADING,31.25097827200531
2023-08-08,RAKE_00862,03:34,58,UNDER_LOADING,24.349836574704682
2023-08-08,RAKE_00863,20:40,59,UNDER_LOADING,41.854543315741495
2023-08-08,RAKE_00864,20:28,59,AVAILABLE,26.367615874159128
2023-08-08,RAKE_00865,05:19,59,AVAILABLE,47.675450391388395
2023-08-08,RAKE_00866,21:22,59,UNDER_LOADING,42.52258052838515
2023-08-08,RAKE_00867,08:21,59,AVAILABLE,38.471780228120736
2023-08-08,RAKE_00868,20:08,59,AVAILABLE,23.149412504098017
2023-08-08,RAKE_00869,01:26,58,AVAILABLE,24.390010674763552
2023-08-09,RAKE_00870,07:06,58,AVAILABLE,22.40162316023665
2023-08-09,RAKE_00871,15:10,59,UNDER_LOADING,27.126633055051983
2023-08-09,RAKE_00872,08:35,58,UNDER_LOADING,30.000270831836314
2023-08-09,RAKE_00873,12:50,58,MAINTENANCE,39.774023369115994
2023-08-09,RAKE_00874,12:35,59,UNDER_LOADING,43.46405642074262
2023-08-10,RAKE_00875,01:54,58,AVAILABLE,29.67877746959256
2023-08-10,RAKE_00876,21:11,59,AVAILABLE,45.27327988933961
2023-08-11,RAKE_00877,11:09,58,AVAILABLE,42.39704465203569
2023-08-11,RAKE_00878,20:12,58,UNDER_LOADING,33.333875327017374
2023-08-11,RAKE_00879,06:11,59,AVAILABLE,30.397144517436907
2023-08-11,RAKE_00880,23:26,58,AVAILABLE,43.28785223716141
2023-08-12,RAKE_00881,07:20,59,AVAILABLE,19.598595011894414
2023-08-12,RAKE_00882,08:49,58,AVAILABLE,46.90371252398212
2023-08-12,RAKE_00883,19:41,59,AVAILABLE,46.504922848682995
2023-08-12,RAKE_00884,13:21,58,AVAILABLE,31.74828391965316
2023-08-12,RAKE_00885,04:25,59,UNDER_LOADING,27.458097135482795
2023-08-14,RAKE_00886,18:47,58,AVAILABLE,23.021530436765854
2023-08-14,RAKE_00887,04:40,59,UNDER_LOADING,36.981625079604974
2023-08-14,RAKE_00888,06:01,58,AVAILABLE,35.24665756693281
2023-08-14,RAKE_00889,00:01,58,UNDER_LOADING,25.863632970483877
2023-08-15,RAKE_00890,03:48,59,AVAILABLE,34.06404344505151
2023-08-15,RAKE_00891,17:06,59,AVAILABLE,33.022237050892095
2023-08-15,RAKE_00892,07:08,59,AVAILABLE,44.213177190954355
2023-08-15,RAKE_00893,23:26,58,AVAILABLE,26.548802322191992
2023-08-15,RAKE_00894,21:04,59,AVAILABLE,41.65370360630408
2023-08-16,RAKE_00895,11:44,59,AVAILABLE,26.25580957562748
2023-08-16,RAKE_00896,23:21,59,AVAILABLE,44.99991513839794
2023-08-16,RAKE_00897,07:22,58,AVAILABLE,30.679485902926753
2023-08-17,RAKE_00898,15:42,59,MAINTENANCE,33.78909640158901
2023-08-17,RAKE_00899,09:47,59,UNDER_LOADING,37.23130836762928
2023-08-17,RAKE_00900,23:45,58,UNDER_LOADING,25.039727907620538
2023-08-17,RAKE_00901,21:12,58,AVAILABLE,47.93173859038794
2023-08-17,RAKE_00902,20:55,59,UNDER_LOADING,35.69394316403295
2023-08-17,RAKE_00903,09:00,58,AVAILABLE,34.09408805806116
2023-08-17,RAKE_00904,23:56,58,AVAILABLE,18.793478682519506
2023-08-18,RAKE_00905,08:18,59,UNDER_LOADING,25.1353494403971
2023-08-18,RAKE_00906,10:25,59,UNDER_LOADING,26.39145398610599
2023-08-18,RAKE_00907,08:12,58,UNDER_LOADING,41.895150842643204
2023-08-19,RAKE_00908,02:30,59,AVAILABLE,22.21058040016505
2023-08-19,RAKE_00909,20:58,59,AVAILABLE,40.19422463835227
2023-08-19,RAKE_00910,04:23,59,AVAILABLE,38.840585054917696
2023-08-19,RAKE_00911,09:56,59,AVAILABLE,44.756861955598154
2023-08-19,RAKE_00912,05:58,58,AVAILABLE,19.535853093964132
2023-08-20,RAKE_00913,13:15,58,AVAILABLE,37.34840888897682
2023-08-20,RAKE_00914,18:34,58,AVAILABLE,30.436761457800923
2023-08-20,RAKE_00915,13:56,59,AVAILABLE,44.74811216989103
2023-08-21,RAKE_00916,05:43,59,UNDER_LOADING,20.900848828679283
2023-08-21,RAKE_00917,14:28,59,AVAILABLE,35.21358911871712
2023-08-21,RAKE_00918,19:54,59,AVAILABLE,42.39943488095794
2023-08-21,RAKE_00919,17:34,58,MAINTENANCE,22.128487751804577
2023-08-22,RAKE_00920,09:19,58,AVAILABLE,38.94546763887855
2023-08-22,RAKE_00921,09:50,59,AVAILABLE,35.10051246004038
2023-08-22,RAKE_00922,19:15,58,UNDER_LOADING,19.56519604802916
2023-08-23,RAKE_00923,01:15,59,AVAILABLE,45.01972764326362
2023-08-23,RAKE_00924,10:06,59,AVAILABLE,40.69868128694445
2023-08-23,RAKE_00925,17:07,59,AVAILABLE,23.773702534203235
2023-08-23,RAKE_00926,02:35,59,AVAILABLE,46.92498543170743
2023-08-23,RAKE_00927,14:11,59,AVAILABLE,39.70399717595349
2023-08-23,RAKE_00928,19:36,58,AVAILABLE,46.111989873318535
2023-08-24,RAKE_00929,02:04,58,AVAILABLE,19.651768133469467
2023-08-24,RAKE_00930,06:51,58,AVAILABLE,24.45389406701242
2023-08-24,RAKE_00931,05:17,59,UNDER_LOADING,27.325385035999545
2023-08-25,RAKE_00932,02:04,59,AVAILABLE,43.20392941799601
2023-08-25,RAKE_00933,05:28,58,UNDER_LOADING,30.048014706504944
2023-08-25,RAKE_00934,16:36,58,AVAILABLE,26.204154753447042
2023-08-25,RAKE_00935,20:01,58,AVAILABLE,20.3817755218717
2023-08-25,RAKE_00936,18:28,58,UNDER_LOADING,47.95156163935907
2023-08-25,RAKE_00937,14:26,59,AVAILABLE,46.9876732229031
2023-08-25,RAKE_00938,10:50,59,AVAILABLE,32.34978324464348
2023-08-25,RAKE_00939,04:15,58,AVAILABLE,23.662515453610688
2023-08-25,RAKE_00940,02:36,58,AVAILABLE,43.224764437294795
2023-08-25,RAKE_00941,07:20,59,UNDER_LOADING,20.518111517148164
2023-08-25,RAKE_00942,07:48,58,AVAILABLE,22.975620471854594
2023-08-26,RAKE_00943,13:30,58,AVAILABLE,23.787607981852837
2023-08-26,RAKE_00944,11:09,59,AVAILABLE,29.3533923834054
2023-08-26,RAKE_00945,15:07,58,AVAILABLE,36.669865759905065
2023-08-26,RAKE_00946,02:28,58,AVAILABLE,25.553126064351314
2023-08-27,RAKE_00947,03:29,59,AVAILABLE,45.50855677264238
2023-08-27,RAKE_00948,22:27,58,UNDER_LOADING,42.36481950550221
2023-08-28,RAKE_00949,04:56,59,AVAILABLE,22.28477188199838
2023-08-29,RAKE_00950,07:58,59,AVAILABLE,38.597534580036736
2023-08-29,RAKE_00951,14:56,58,AVAILABLE,35.24453427608317
2023-08-29,RAKE_00952,16:35,58,AVAILABLE,33.80058299391061
2023-08-30,RAKE_00953,01:37,58,AVAILABLE,24.667875746761982
2023-08-30,RAKE_00954,19:33,58,AVAILABLE,26.703181213447102
2023-08-30,RAKE_00955,06:35,59,UNDER_LOADING,26.031893435004914
2023-08-30,RAKE_00956,02:58,58,UNDER_LOADING,22.49368213592995
2023-08-31,RAKE_00957,04:17,59,UNDER_LOADING,19.056426106280046
2023-08-31,RAKE_00958,20:52,58,AVAILABLE,23.093574656722843
2023-08-31,RAKE_00959,16:19,59,AVAILABLE,43.7531580270397
2023-08-31,RAKE_00960,01:55,59,UNDER_LOADING,34.04357270998621
2023-08-31,RAKE_00961,12:25,59,UNDER_LOADING,33.78059562462541
2023-08-31,RAKE_00962,14:19,58,UNDER_LOADING,22.30830729682867
2023-09-01,RAKE_00963,12:21,59,AVAILABLE,40.510784138384636
2023-09-01,RAKE_00964,09:54,59,AVAILABLE,18.79885383459361
2023-09-01,RAKE_00965,20:41,59,AVAILABLE,46.67021580542399
2023-09-02,RAKE_00966,13:18,59,AVAILABLE,23.438448857989485
2023-09-02,RAKE_00967,21:24,59,AVAILABLE,31.699203400069635
2023-09-04,RAKE_00968,03:48,59,MAINTENANCE,30.380786308562787
2023-09-04,RAKE_00969,11:41,58,AVAILABLE,36.34705798405058
2023-09-04,RAKE_00970,01:56,58,AVAILABLE,29.244535013798163
2023-09-04,RAKE_00971,05:42,59,AVAILABLE,36.10743315619757
2023-09-05,RAKE_00972,22:19,58,UNDER_LOADING,30.28623397639131
2023-09-05,RAKE_00973,21:26,58,AVAILABLE,42.131029871058594
2023-09-06,RAKE_00974,13:33,59,AVAILABLE,27.554757501712224
2023-09-06,RAKE_00975,05:17,59,AVAILABLE,36.18952719300678
2023-09-06,RAKE_00976,13:04,59,AVAILABLE,31.82498088124754
2023-09-06,RAKE_00977,09:44,59,AVAILABLE,22.810563723413317
2023-09-07,RAKE_00978,13:32,58,AVAILABLE,26.48542415634877
2023-09-07,RAKE_00979,16:53,58,MAINTENANCE,27.836263511290525
2023-09-07,RAKE_00980,13:21,58,UNDER_LOADING,43.65628303893159
2023-09-07,RAKE_00981,06:43,59,AVAILABLE,46.18567089759179
2023-09-07,RAKE_00982,13:40,58,UNDER_LOADING,23.83683139564907
2023-09-07,RAKE_00983,19:00,58,AVAILABLE,47.555892322937275
2023-09-08,RAKE_00984,03:19,58,UNDER_LOADING,45.888135340053935
2023-09-08,RAKE_00985,22:55,58,AVAILABLE,22.74907203722137
2023-09-09,RAKE_00986,07:39,58,AVAILABLE,28.239656140715006
2023-09-09,RAKE_00987,03:28,59,AVAILABLE,46.037518938151955
2023-09-09,RAKE_00988,04:26,58,UNDER_LOADING,26.731408928942784
2023-09-09,RAKE_00989,17:55,58,AVAILABLE,31.7626715064495
2023-09-09,RAKE_00990,09:51,59,AVAILABLE,37.815401498573124
2023-09-10,RAKE_00991,07:24,58,UNDER_LOADING,23.415507901419723
2023-09-10,RAKE_00992,10:50,58,AVAILABLE,21.917043459729836
2023-09-10,RAKE_00993,22:43,58,AVAILABLE,35.80890767448771
2023-09-11,RAKE_00994,05:19,59,AVAILABLE,41.855227156832086
2023-09-12,RAKE_00995,13:18,59,AVAILABLE,28.26228224617342
2023-09-12,RAKE_00996,18:36,58,UNDER_LOADING,22.324132222340165
2023-09-12,RAKE_00997,21:50,59,UNDER_LOADING,19.98730424791992
2023-09-12,RAKE_00998,07:31,59,AVAILABLE,38.329187710282596
2023-09-12,RAKE_00999,21:56,59,AVAILABLE,19.28386498651766
2023-09-12,RAKE_01000,03:43,58,UNDER_LOADING,20.354917392825534
2023-09-13,RAKE_01001,01:59,59,AVAILABLE,46.591662451509265
2023-09-14,RAKE_01002,17:55,59,AVAILABLE,42.0554376503396
2023-09-15,RAKE_01003,07:03,58,AVAILABLE,35.783925439580486
2023-09-15,RAKE_01004,09:15,58,AVAILABLE,23.45778098725167
2023-09-15,RAKE_01005,15:57,59,AVAILABLE,40.89173029124818
2023-09-16,RAKE_01006,14:16,59,AVAILABLE,23.605094103069376
2023-09-17,RAKE_01007,21:49,58,UNDER_LOADING,47.42879091311269
2023-09-17,RAKE_01008,08:19,59,AVAILABLE,21.60343125210772
2023-09-17,RAKE_01009,19:22,59,UNDER_LOADING,23.320707567159587
2023-09-18,RAKE_01010,00:08,59,MAINTENANCE,40.116363064894486
2023-09-18,RAKE_01011,08:53,59,AVAILABLE,37.693344725990514
2023-09-18,RAKE_01012,16:56,59,AVAILABLE,36.6902594510091
2023-09-18,RAKE_01013,23:06,59,AVAILABLE,45.047233330419814
2023-09-18,RAKE_01014,09:25,58,AVAILABLE,44.70034841963517
2023-09-18,RAKE_01015,19:37,59,MAINTENANCE,41.33590316381961
2023-09-18,RAKE_01016,17:54,58,AVAILABLE,34.611768675661324
2023-09-19,RAKE_01017,22:03,58,AVAILABLE,28.26869359053713
2023-09-19,RAKE_01018,18:49,58,AVAILABLE,19.688754307554834
2023-09-19,RAKE_01019,01:30,59,AVAILABLE,36.96402346790333
2023-09-20,RAKE_01020,06:58,59,AVAILABLE,19.554272217310764
2023-09-20,RAKE_01021,10:48,58,AVAILABLE,41.7220906460091
2023-09-20,RAKE_01022,10:22,58,AVAILABLE,21.994442195437763
2023-09-20,RAKE_01023,03:47,58,AVAILABLE,39.35977009673003
2023-09-20,RAKE_01024,06:33,58,UNDER_LOADING,32.710213256577475
2023-09-20,RAKE_01025,03:54,59,AVAILABLE,47.82048678088859
2023-09-20,RAKE_01026,23:06,58,UNDER_LOADING,35.0448068431251
2023-09-20,RAKE_01027,03:04,59,UNDER_LOADING,33.51936344778934
2023-09-21,RAKE_01028,10:05,59,UNDER_LOADING,35.41177386556829
2023-09-21,RAKE_01029,06:23,59,UNDER_LOADING,31.473062441791328
2023-09-21,RAKE_01030,09:00,59,UNDER_LOADING,47.01041274533888
2023-09-21,RAKE_01031,07:05,58,AVAILABLE,38.31142174513108
2023-09-22,RAKE_01032,00:21,59,AVAILABLE,25.11191986985655
2023-09-22,RAKE_01033,10:40,58,UNDER_LOADING,37.82907314213231
2023-09-22,RAKE_01034,15:08,59,AVAILABLE,19.953998589822103
2023-09-22,RAKE_01035,03:47,58,AVAILABLE,26.38191971334191
2023-09-22,RAKE_01036,17:32,59,AVAILABLE,34.757408699101816
2023-09-23,RAKE_01037,22:46,59,UNDER_LOADING,42.592186418370304
2023-09-23,RAKE_01038,02:16,59,UNDER_LOADING,37.555445010959936
2023-09-23,RAKE_01039,23:37,59,AVAILABLE,45.243072086820945
2023-09-23,RAKE_01040,01:25,58,AVAILABLE,33.389095479968326
2023-09-23,RAKE_01041,01:32,58,UNDER_LOADING,34.06542460223791
2023-09-23,RAKE_01042,23:51,59,AVAILABLE,38.94240169050617
2023-09-23,RAKE_01043,11:55,58,AVAILABLE,45.677565746029096
2023-09-23,RAKE_01044,10:19,58,AVAILABLE,41.34301600595749
2023-09-24,RAKE_01045,04:38,58,AVAILABLE,40.597371186865146
2023-09-24,RAKE_01046,10:31,58,UNDER_LOADING,34.718857092260926
2023-09-24,RAKE_01047,15:27,58,AVAILABLE,34.53562176816714
2023-09-24,RAKE_01048,05:21,58,MAINTENANCE,42.16119783405118
2023-09-25,RAKE_01049,21:39,58,AVAILABLE,23.930826884600027
2023-09-25,RAKE_01050,22:28,58,AVAILABLE,41.68545930417666
2023-09-26,RAKE_01051,14:12,59,MAINTENANCE,25.275443467989486
2023-09-26,RAKE_01052,06:21,59,AVAILABLE,21.096615190820295
2023-09-26,RAKE_01053,21:04,59,UNDER_LOADING,37.515064513161434
2023-09-27,RAKE_01054,12:13,58,UNDER_LOADING,24.190155205500876
2023-09-27,RAKE_01055,10:20,59,AVAILABLE,26.566811648196634
2023-09-27,RAKE_01056,18:21,58,AVAILABLE,27.260891394701655
2023-09-27,RAKE_01057,02:13,58,AVAILABLE,22.278553287523163
2023-09-27,RAKE_01058,09:59,59,AVAILABLE,34.87239360612312
2023-09-28,RAKE_01059,17:28,58,AVAILABLE,32.22369493724631
2023-09-28,RAKE_01060,13:38,58,AVAILABLE,22.450535601372984
2023-09-28,RAKE_01061,11:53,59,UNDER_LOADING,42.4741666172352
2023-09-28,RAKE_01062,00:00,58,MAINTENANCE,44.443947299997276
2023-09-28,RAKE_01063,01:06,58,AVAILABLE,19.108397006796427
2023-09-28,RAKE_01064,17:28,58,UNDER_LOADING,46.94820707380059
2023-09-28,RAKE_01065,17:45,59,AVAILABLE,43.03727396575136
2023-09-28,RAKE_01066,19:27,58,AVAILABLE,23.651175933796775
2023-09-28,RAKE_01067,07:23,58,AVAILABLE,35.73706729456076
2023-09-29,RAKE_01068,08:29,58,AVAILABLE,44.80882380192017
2023-09-29,RAKE_01069,10:18,59,AVAILABLE,31.713938059561496
2023-09-29,RAKE_01070,10:23,58,UNDER_LOADING,26.636545866259134
2023-09-29,RAKE_01071,02:28,59,AVAILABLE,23.29582396208856
2023-09-29,RAKE_01072,07:34,59,AVAILABLE,46.40272366673189
2023-09-30,RAKE_01073,15:16,59,AVAILABLE,43.02186708677054
2023-10-01,RAKE_01074,01:24,58,UNDER_LOADING,47.76743132599931
2023-10-01,RAKE_01075,20:18,59,UNDER_LOADING,40.48217934511193
2023-10-01,RAKE_01076,12:12,58,UNDER_LOADING,25.577506222070575
2023-10-02,RAKE_01077,22:59,59,UNDER_LOADING,27.386654056230658
2023-10-02,RAKE_01078,08:32,59,AVAILABLE,46.83336838594822
2023-10-02,RAKE_01079,11:29,59,AVAILABLE,33.248455157675494
2023-10-02,RAKE_01080,22:28,59,MAINTENANCE,35.00334690333099
2023-10-02,RAKE_01081,01:28,59,UNDER_LOADING,35.18252922446109
2023-10-02,RAKE_01082,01:02,59,UNDER_LOADING,43.180162025782614
2023-10-02,RAKE_01083,06:22,58,UNDER_LOADING,44.25403482832819
2023-10-02,RAKE_01084,23:19,58,AVAILABLE,25.42462984471103
2023-10-02,RAKE_01085,02:22,58,MAINTENANCE,46.39033266545016
2023-10-03,RAKE_01086,19:48,58,UNDER_LOADING,31.339104195017374
2023-10-03,RAKE_01087,17:03,59,AVAILABLE,21.818033189611675
2023-10-04,RAKE_01088,14:19,58,UNDER_LOADING,43.05277020824403
2023-10-04,RAKE_01089,11:19,59,AVAILABLE,36.869919475939085
2023-10-04,RAKE_01090,17:32,59,AVAILABLE,25.35298373101285
2023-10-05,RAKE_01091,22:41,58,AVAILABLE,21.103744398306635
2023-10-05,RAKE_01092,03:29,59,AVAILABLE,40.479936581618574
2023-10-05,RAKE_01093,23:53,58,AVAILABLE,43.13795095914898
2023-10-05,RAKE_01094,12:09,58,MAINTENANCE,42.411689806389376
2023-10-06,RAKE_01095,21:16,58,AVAILABLE,33.73418954780186
2023-10-06,RAKE_01096,12:03,58,AVAILABLE,40.66971429007641
2023-10-06,RAKE_01097,19:36,58,UNDER_LOADING,25.805742137662946
2023-10-06,RAKE_01098,07:01,59,AVAILABLE,29.65379522983975
2023-10-07,RAKE_01099,00:59,58,UNDER_LOADING,45.80543237554758
2023-10-07,RAKE_01100,11:55,58,UNDER_LOADING,38.52311329960325
2023-10-07,RAKE_01101,06:10,58,UNDER_LOADING,39.23440087120527
2023-10-07,RAKE_01102,20:26,58,AVAILABLE,30.440362100314534
2023-10-08,RAKE_01103,14:06,59,AVAILABLE,33.15485716613231
2023-10-08,RAKE_01104,18:14,58,AVAILABLE,32.707014237483904
2023-10-08,RAKE_01105,01:28,58,AVAILABLE,33.942277278026225
2023-10-08,RAKE_01106,06:01,58,AVAILABLE,25.70720446210746
2023-10-08,RAKE_01107,23:05,59,UNDER_LOADING,21.87833482532159
2023-10-08,RAKE_01108,10:38,59,AVAILABLE,33.68864697359934
2023-10-09,RAKE_01109,08:05,58,AVAILABLE,31.279282919322732
2023-10-09,RAKE_01110,09:44,58,AVAILABLE,47.44950166764697
2023-10-09,RAKE_01111,15:08,58,UNDER_LOADING,29.657711696569482
2023-10-09,RAKE_01112,00:55,58,UNDER_LOADING,25.326964777543957
2023-10-09,RAKE_01113,05:16,59,AVAILABLE,31.31803108892369
2023-10-09,RAKE_01114,05:36,58,UNDER_LOADING,38.32130181377143
