date,material_type,opening_stock_tonnes,production_tonnes,dispatched_tonnes,closing_stock_tonnes
2023-07-17,CR_Coils,3143611.728327491,12038.669451911252,1633.0890767645296,3143611.728327491
2023-07-17,Plates,3186739.475452329,12949.585943218508,2472.752135428596,3186739.475452329
2023-07-17,Wire_Rods,3147247.2693565143,12024.907509636474,1091.8302725392114,3147247.2693565143
2023-07-17,TMT_Bars,3207527.5104786316,15330.051851286544,1433.4031330949963,3207527.5104786316
2023-07-17,Pig_Iron,3239435.150152451,12623.635583330011,1816.006850659397,3239435.150152451
2023-07-17,Billets,3163516.61888356,9256.994688598857,1765.3031245880925,3163516.61888356
2023-07-18,HR_Coils,3217258.6817535385,13463.614819757084,1261.997345672681,3217258.6817535385
2023-07-18,CR_Coils,3153468.995901246,12845.541200918437,2988.273627163314,3153468.995901246
2023-07-18,Plates,3193689.5930624506,8518.99677178908,1568.8791616676717,3193689.5930624506
2023-07-18,Wire_Rods,3152975.3069438366,8170.101756625153,2442.064169302926,3152975.3069438366
2023-07-18,TMT_Bars,3218752.920705736,12665.463621527759,1440.0533944234364,3218752.920705736
2023-07-18,Pig_Iron,3247183.053901259,10503.606170260466,2755.702421452168,3247183.053901259
2023-07-18,Billets,3175602.8557713837,13861.753508122985,1775.5166202993848,3175602.8557713837
2023-07-19,HR_Coils,3227717.8232078436,13260.946432282997,2801.804977978209,3227717.8232078436
2023-07-19,CR_Coils,3164390.2152302465,12604.889168268659,1683.6698392679423,3164390.2152302465
2023-07-19,Plates,3202784.7737309914,10112.46831153478,1017.2876429938269,3202784.7737309914
2023-07-19,Wire_Rods,3164694.641372796,13753.375291116587,2034.040862156923,3164694.641372796
2023-07-19,TMT_Bars,3229836.3543950627,13133.009561628549,2049.5758723021927,3229836.3543950627
2023-07-19,Pig_Iron,3258318.246533888,12374.86099820632,1239.668365577271,3258318.246533888
2023-07-19,Billets,3183493.3548641633,9360.42623961797,1469.9271468385848,3183493.3548641633
2023-07-20,HR_Coils,3236834.9127283897,11684.080702508894,2566.9911819626986,3236834.9127283897
2023-07-20,CR_Coils,3174325.6719659097,11008.968384920634,1073.5116492573184,3174325.6719659097
2023-07-20,Plates,3213343.040138263,12537.319780644917,1979.0533733733614,3213343.040138263
2023-07-20,Wire_Rods,3172419.65032819,9785.82520222128,2060.8162468271257,3172419.65032819
2023-07-20,TMT_Bars,3241483.222120639,14024.291846928434,2377.424121352248,3241483.222120639
2023-07-20,Pig_Iron,3266688.5651132055,9445.231114117692,1074.9125348002704,3266688.5651132055
2023-07-20,Billets,3192401.1735875965,11079.111377614143,2171.292654180928,3192401.1735875965
2023-07-21,HR_Coils,3250300.504821722,14471.78816648858,1006.1960731563664,3250300.504821722
2023-07-21,CR_Coils,3181529.0162292332,8733.700997902126,1530.3567345783813,3181529.0162292332
2023-07-21,Plates,3224070.5607095044,12726.889081874198,1999.3685106329624,3224070.5607095044
2023-07-21,Wire_Rods,3181565.74432706,11968.656673720878,2822.562674851234,3181565.74432706
2023-07-21,TMT_Bars,3251830.6706304494,11600.628141821504,1253.179632011071,3251830.6706304494
2023-07-21,Pig_Iron,3279699.3566087526,14349.369753553352,1338.5782580065502,3279699.3566087526
2023-07-21,Billets,3200987.0582572473,10924.384798418454,2338.500128767655,3200987.0582572473
2023-07-22,HR_Coils,3261493.0223085643,12942.240874486812,1749.7233876447976,3261493.0223085643
2023-07-22,CR_Coils,3191828.2094443734,12546.036018985644,2246.842803845743,3191828.2094443734
2023-07-22,Plates,3232340.838676678,11265.18630144236,2994.9083342685344,3232340.838676678
2023-07-22,Wire_Rods,3192264.148693189,13672.147688827165,2973.743322697708,3192264.148693189
2023-07-22,TMT_Bars,3263237.500808708,13114.257337247367,1707.4271589888426,3263237.500808708
2023-07-22,Pig_Iron,3290321.1734466795,12629.667545576542,2007.8507076496653,3290321.1734466795
2023-07-22,Billets,3209944.1670285705,11766.489088581846,2809.380317258787,3209944.1670285705
2023-07-23,HR_Coils,3271612.1899707643,11303.502987017375,1184.3353248171152,3271612.1899707643
2023-07-23,CR_Coils,3201839.3074844913,11915.70584779147,1904.607807673694,3201839.3074844913
2023-07-23,Plates,3241765.0293703894,11179.345390344391,1755.1546966329179,3241765.0293703894
2023-07-23,Wire_Rods,3202834.597411952,12160.214264084998,1589.7655453219945,3202834.597411952
2023-07-23,TMT_Bars,3269128.2959741107,8879.203589247518,2988.4084238446967,3269128.2959741107
2023-07-23,Pig_Iron,3299560.920849969,11706.845991234133,2467.0985879447558,3299560.920849969
2023-07-23,Billets,3218667.995244111,10501.322200326395,1777.493984785844,3218667.995244111
2023-07-24,HR_Coils,3282395.8624464315,13441.716258998054,2658.0437833308383,3282395.8624464315
2023-07-24,CR_Coils,3212996.2336231996,13136.2583401325,1979.3322014241137,3212996.2336231996
2023-07-24,Plates,3254782.6466178996,15763.26607224558,2745.6488247357174,3254782.6466178996
2023-07-24,Wire_Rods,3214164.574780145,12862.737059454485,1532.7596912611566,3214164.574780145
2023-07-24,TMT_Bars,3279582.064627002,11900.969107665718,1447.2004547741308,3279582.064627002
2023-07-24,Pig_Iron,3309836.6144727347,11770.266985260225,1494.5733624948953,3309836.6144727347
2023-07-24,Billets,3228783.398418284,12192.364326423021,2076.9611522501045,3228783.398418284
2023-07-25,HR_Coils,3290931.6097745844,10118.374110462873,1582.6267823102694,3290931.6097745844
2023-07-25,CR_Coils,3226299.0517045395,14597.057449632941,1294.2393682927682,3226299.0517045395
2023-07-25,Plates,3264301.236156869,12507.84537598097,2989.255837011464,3264301.236156869
2023-07-25,Wire_Rods,3219736.829170123,8373.120844860907,2800.86645488282,3219736.829170123
2023-07-25,TMT_Bars,3289848.305204691,12536.265452675188,2270.0248749861594,3289848.305204691
2023-07-25,Pig_Iron,3318825.5048104133,11771.976085526325,2783.085747847892,3318825.5048104133
2023-07-25,Billets,3239606.6292878217,13694.156344553354,2870.925475015638,3239606.6292878217
2023-07-26,HR_Coils,3300854.1830901066,12274.789899253872,2352.216583731671,3300854.1830901066
2023-07-26,CR_Coils,3235593.037961256,11331.3458140996,2037.3595573826165,3235593.037961256
2023-07-26,Plates,3275240.447870686,13703.215298245947,2764.0035844293543,3275240.447870686
2023-07-26,Wire_Rods,3231063.713804442,13462.478628144805,2135.593993825819,3231063.713804442
2023-07-26,TMT_Bars,3297306.7499822816,8712.045863298341,1253.601085707748,3297306.7499822816
2023-07-26,Pig_Iron,3329207.8316356987,12116.038826200233,1733.7120009150117,3329207.8316356987
2023-07-26,Billets,3248645.400962323,10930.613577972068,1891.841903470754,3248645.400962323
2023-07-27,HR_Coils,3308356.0837645316,10372.638706696021,2870.738032271191,3308356.0837645316
2023-07-27,CR_Coils,3246536.614025845,13261.947009200896,2318.3709446116445,3246536.614025845
2023-07-27,Plates,3282973.1542909467,10483.26154585237,2750.5551255917817,3282973.1542909467
2023-07-27,Wire_Rods,3243424.088528331,14875.558125569203,2515.1834016798725,3243424.088528331
2023-07-27,TMT_Bars,3308991.185324011,13304.157114774316,1619.7217730453658,3308991.185324011
2023-07-27,Pig_Iron,3338825.606105227,12055.192455656928,2437.4179861283665,3338825.606105227
2023-07-27,Billets,3258968.518316224,11713.716825748645,1390.599471847749,3258968.518316224
2023-07-28,HR_Coils,3318720.518492799,12180.72635170215,1816.2916234349354,3318720.518492799
2023-07-28,CR_Coils,3256216.9032073324,12292.47289579918,2612.183714311864,3256216.9032073324
2023-07-28,Plates,3289787.4490108886,9038.153043772765,2223.8583238304564,3289787.4490108886
2023-07-28,Wire_Rods,3253391.4176168586,12618.15410043279,2650.82501190523,3253391.4176168586
2023-07-28,TMT_Bars,3320947.7431449466,13465.964985635865,1509.4071647001026,3320947.7431449466
2023-07-28,Pig_Iron,3347168.848938755,10842.74049838281,2499.49766485459,3347168.848938755
2023-07-28,Billets,3267541.994148444,9978.124555103399,1404.6487228836731,3267541.994148444
2023-07-29,HR_Coils,3328991.783529124,12361.87338112155,2090.6083447960145,3328991.783529124
2023-07-29,CR_Coils,3265818.1112451935,11468.277226769818,1867.0691889088625,3265818.1112451935
2023-07-29,Plates,3300715.2807358913,13040.78344054416,2112.9517155416142,3300715.2807358913
2023-07-29,Wire_Rods,3263998.6592329997,11878.308464197407,1271.066848056545,3263998.6592329997
2023-07-29,TMT_Bars,3330319.023902995,11093.736509074468,1722.4557510260233,3330319.023902995
2023-07-29,Pig_Iron,3357106.8001773874,12271.758900364268,2333.8076617323472,3357106.8001773874
2023-07-29,Billets,3275290.9287852864,9865.996225004666,2117.0615881620547,3275290.9287852864
2023-07-30,HR_Coils,3341664.7656098027,14770.921598501944,2097.939517823639,3341664.7656098027
2023-07-30,CR_Coils,3274414.4380636555,10617.987042724699,2021.6602242625088,3274414.4380636555
2023-07-30,Plates,3312029.1880044127,14201.677088599297,2887.769820077757,3312029.1880044127
2023-07-30,Wire_Rods,3272431.979849083,11302.460011962708,2869.1393958794683,3272431.979849083
2023-07-30,TMT_Bars,3340457.6576190484,11858.923661649884,1720.2899455965885,3340457.6576190484
2023-07-30,Pig_Iron,3367767.980361762,12364.970207542967,1703.7900231684096,3367767.980361762
2023-07-30,Billets,3284933.1796878604,11752.047815719956,2109.7969131461223,3284933.1796878604
2023-07-31,HR_Coils,3352223.44056492,11749.887523395733,1191.2125682784156,3352223.44056492
2023-07-31,CR_Coils,3284488.0814337167,11679.656771595852,1606.0134015350318,3284488.0814337167
2023-07-31,Plates,3323205.666794038,12638.213921227265,1461.7351316023455,3323205.666794038
2023-07-31,Wire_Rods,3281917.6708330116,10932.470320601606,1446.779336672857,3281917.6708330116
2023-07-31,TMT_Bars,3350968.496319377,12787.849752118625,2277.011051790536,3350968.496319377
2023-07-31,Pig_Iron,3377843.3599791327,11844.080286059152,1768.7006686882987,3377843.3599791327
2023-07-31,Billets,3296942.5496221767,13351.698683832936,1342.3287495166126,3296942.5496221767
2023-08-01,HR_Coils,3361621.43088849,12173.134013545012,2775.143689975519,3361621.43088849
2023-08-01,CR_Coils,3297734.736865217,15994.952807375885,2748.2973758755884,3297734.736865217
2023-08-01,Plates,3329785.147725897,9304.406778923041,2724.9258470644704,3329785.147725897
2023-08-01,Wire_Rods,3292232.9430377185,12096.762089222648,1781.4898845155856,3292232.9430377185
2023-08-01,TMT_Bars,3361953.154367458,12098.622955102042,1113.9649070209048,3361953.154367458
2023-08-01,Pig_Iron,3388219.242131709,11589.366188365726,1213.484035788872,3388219.242131709
2023-08-01,Billets,3307154.757201531,11764.303738896622,1552.0961595425983,3307154.757201531
2023-08-02,HR_Coils,3369594.7474155705,9413.256535297985,1439.9400082173092,3369594.7474155705
2023-08-02,CR_Coils,3306825.54937123,11838.783746310857,2747.971240297671,3306825.54937123
2023-08-02,Plates,3340429.1566509353,13616.72528581695,2972.7163607785187,3340429.1566509353
2023-08-02,Wire_Rods,3303797.3488830086,14197.75316995404,2633.347324663605,3303797.3488830086
2023-08-02,TMT_Bars,3371168.1017814255,11674.645219465907,2459.697805498377,3371168.1017814255
2023-08-02,Pig_Iron,3400309.449502182,14267.455650327864,2177.2482798546284,3400309.449502182
2023-08-02,Billets,3316588.7011330356,11973.76052986456,2539.8165983597455,3316588.7011330356
2023-08-03,HR_Coils,3378515.602962726,11814.922171540182,2894.066624384782,3378515.602962726
2023-08-03,CR_Coils,3316673.009793549,12050.149762133098,2202.689339814162,3316673.009793549
2023-08-03,Plates,3351964.584186295,12844.654023399486,1309.2264880396679,3351964.584186295
2023-08-03,Wire_Rods,3314831.8359326464,12362.203684175489,1327.7166345374394,3314831.8359326464
2023-08-03,TMT_Bars,3380825.01104466,11824.634869491667,2167.7256062571723,3380825.01104466
2023-08-03,Pig_Iron,3407786.1072444394,9143.594821827211,1666.9370795696157,3407786.1072444394
2023-08-03,Billets,3326070.5499243285,12302.343541782899,2820.4947504899387,3326070.5499243285
2023-08-04,HR_Coils,3388728.3323723874,12436.014077333568,2223.2846676719446,3388728.3323723874
2023-08-04,CR_Coils,3328585.2146749636,14265.19010826168,2352.9852268467207,3328585.2146749636
2023-08-04,Plates,3362295.27695674,11342.334190646516,1011.6414202018051,3362295.27695674
2023-08-04,Wire_Rods,3323779.3573998506,10945.218571329324,1997.697104125246,3323779.3573998506
2023-08-04,TMT_Bars,3388268.0764651266,9305.39486324421,1862.3294427778233,3388268.0764651266
2023-08-04,Pig_Iron,3415282.378107589,9908.01457668456,2411.7437135350656,3415282.378107589
2023-08-04,Billets,3338547.940553294,14242.66794963212,1765.2773206667314,3338547.940553294
2023-08-05,HR_Coils,3398432.197144078,12657.014835465277,2953.1500637743247,3398432.197144078
2023-08-05,CR_Coils,3337216.787551504,10971.979239653503,2340.406363112804,3337216.787551504
2023-08-05,Plates,3370023.649274897,10048.208984441837,2319.8366662851786,3370023.649274897
2023-08-05,Wire_Rods,3334082.610546917,13141.935436582797,2838.6822895159653,3334082.610546917
2023-08-05,TMT_Bars,3396822.8713979,11545.204600570214,2990.4096677966913,3396822.8713979
2023-08-05,Pig_Iron,3427794.8072767816,13908.070547716732,1395.6413785242266,3427794.8072767816
2023-08-05,Billets,3348158.6406283025,12231.766361437969,2621.0662864294563,3348158.6406283025
2023-08-06,HR_Coils,3409847.707490786,12740.149337352,1324.638990644055,3409847.707490786
2023-08-06,CR_Coils,3344140.625810747,8837.925165351433,1914.08690610842,3344140.625810747
2023-08-06,Plates,3381424.379459835,12601.100993603037,1200.3708086649403,3381424.379459835
2023-08-06,Wire_Rods,3343830.9844956635,11995.115905680499,2246.7419569343297,3343830.9844956635
2023-08-06,TMT_Bars,3407513.6922971956,12627.857226106033,1937.03632681015,3407513.6922971956
2023-08-06,Pig_Iron,3435545.263119409,10007.853739278817,2257.39789665143,3435545.263119409
2023-08-06,Billets,3358233.0175094977,12430.298386426392,2355.921505230826,3358233.0175094977
2023-08-07,HR_Coils,3420932.388414212,13323.545423488613,2238.864500062476,3420932.388414212
2023-08-07,CR_Coils,3355210.7929093963,12658.225343863842,1588.0582452147464,3355210.7929093963
2023-08-07,Plates,3390980.0589471064,12229.597801758318,2673.9183144873377,3390980.0589471064
2023-08-07,Wire_Rods,3354233.60476887,12505.992671956943,2103.372398750248,3354233.60476887
2023-08-07,TMT_Bars,3415865.6433948344,10331.653444072133,1979.7023464336062,3415865.6433948344
2023-08-07,Pig_Iron,3446211.333812574,13640.198301634908,2974.127608469749,3446211.333812574
2023-08-07,Billets,3367650.0719447075,10984.070248622791,1567.0158134129538,3367650.0719447075
2023-08-08,HR_Coils,3429125.060963487,10248.73315906524,2056.0606097903465,3429125.060963487
2023-08-08,CR_Coils,3365029.9259913955,12183.782239214792,2364.649157215983,3365029.9259913955
2023-08-08,Plates,3399926.537716171,10196.930634930755,1250.4518658664672,3399926.537716171
2023-08-08,Wire_Rods,3365954.7335046954,13429.608184118237,1708.4794482930706,3365954.7335046954
2023-08-08,TMT_Bars,3425255.5628878167,11993.296924977227,2603.3774319946524,3425255.5628878167
2023-08-08,Pig_Iron,3457131.9767299844,12394.159386610356,1473.5164691996602,3457131.9767299844
2023-08-08,Billets,3378762.046637873,13098.555422973086,1986.5807298072132,3378762.046637873
2023-08-09,HR_Coils,3438374.6046789773,11510.804927456807,2261.261211965942,3438374.6046789773
2023-08-09,CR_Coils,3377244.3502382524,14556.748953472288,2342.3247066152003,3377244.3502382524
2023-08-09,Plates,3409220.9340690356,11751.017236960522,2456.6208840956515,3409220.9340690356
2023-08-09,Wire_Rods,3373511.1067711767,10288.32790056715,2731.9546340858888,3373511.1067711767
2023-08-09,TMT_Bars,3433601.885133732,10132.041131982416,1785.7188860672752,3433601.885133732
2023-08-09,Pig_Iron,3467810.505953179,13091.793075122421,2413.2638519277125,3467810.505953179
2023-08-09,Billets,3387185.6532253893,10887.9558830569,2464.349295540503,3387185.6532253893
2023-08-10,HR_Coils,3450062.460474136,13288.4040554124,1600.5482602539805,3450062.460474136
2023-08-10,CR_Coils,3388097.9875083463,13789.95317051703,2936.315900423282,3388097.9875083463
2023-08-10,Plates,3418050.8153959997,11560.319674008086,2730.438347044124,3418050.8153959997
2023-08-10,Wire_Rods,3384558.9962499696,12627.612136191954,1579.7226573991281,3384558.9962499696
2023-08-10,TMT_Bars,3444337.8791094627,13086.131329104552,2350.137353373975,3444337.8791094627
2023-08-10,Pig_Iron,3478166.279363377,12791.37467911653,2435.601268918588,3478166.279363377
2023-08-10,Billets,3396926.806235,11604.120282161499,1862.9672725507587,3396926.806235
2023-08-11,HR_Coils,3459960.999675333,12626.025773078974,2727.486571881933,3459960.999675333
2023-08-11,CR_Coils,3397204.673083936,11487.144282608017,2380.4587070180796,3397204.673083936
2023-08-11,Plates,3427134.094761066,11399.588735371719,2316.3093703054365,3427134.094761066
2023-08-11,Wire_Rods,3395280.920721189,12163.605215788779,1441.6807445694365,3395280.920721189
2023-08-11,TMT_Bars,3456156.1462003444,13633.951713581035,1815.684622699165,3456156.1462003444
2023-08-11,Pig_Iron,3489008.1659312686,12709.731546156328,1867.8449782646999,3489008.1659312686
2023-08-11,Billets,3404166.2087232783,9706.724681436117,2467.322193158041,3404166.2087232783
2023-08-12,HR_Coils,3470794.60357447,13070.392989652239,2236.789090515105,3470794.60357447
2023-08-12,CR_Coils,3408289.9142972394,12256.96239455581,1171.721181252534,3408289.9142972394
2023-08-12,Plates,3440964.48862226,15445.789764968395,1615.39590377448,3440964.48862226
2023-08-12,Wire_Rods,3407099.960684242,13765.134971976342,1946.095008923091,3407099.960684242
2023-08-12,TMT_Bars,3464076.167428809,10393.487120178932,2473.465891713986,3464076.167428809
2023-08-12,Pig_Iron,3497473.5861015087,10952.558430399375,2487.138260159348,3497473.5861015087
2023-08-12,Billets,3412087.0667641903,9901.944658055618,1981.0866171432735,3412087.0667641903
2023-08-13,HR_Coils,3481433.496743956,11872.757934007148,1233.8647645213553,3481433.496743956
2023-08-13,CR_Coils,3421190.854760012,14486.747269518226,1585.806806745678,3421190.854760012
2023-08-13,Plates,3450050.5506869317,10595.44682916591,1509.3847644941384,3450050.5506869317
2023-08-13,Wire_Rods,3416163.7614743337,11625.853610707945,2562.052820616482,3416163.7614743337
2023-08-13,TMT_Bars,3473072.889725754,10356.694924956359,1359.9726280113073,3473072.889725754
2023-08-13,Pig_Iron,3508632.2232544795,13088.47959776108,1929.8424447903844,3508632.2232544795
2023-08-13,Billets,3420445.7574361623,10700.128279001166,2341.43760702878,3420445.7574361623
2023-08-14,HR_Coils,3489948.4257805697,11444.501342513448,2929.572305900074,3489948.4257805697
2023-08-14,CR_Coils,3431413.066397065,13220.692797501413,2998.48116044888,3431413.066397065
2023-08-14,Plates,3459717.1317535965,12572.425353775685,2905.844287110878,3459717.1317535965
2023-08-14,Wire_Rods,3427550.2380137877,13822.961229960743,2436.48469050707,3427550.2380137877
2023-08-14,TMT_Bars,3482095.0091845295,11515.001124819799,2492.8816660441835,3482095.0091845295
2023-08-14,Pig_Iron,3519792.573209239,13678.770149978109,2518.4201952180347,3519792.573209239
2023-08-14,Billets,3427724.4970022216,10003.949319151876,2725.2097530925803,3427724.4970022216
2023-08-15,HR_Coils,3499721.330686501,12676.475831635544,2903.570925704416,3499721.330686501
2023-08-15,CR_Coils,3442256.1459063445,12734.491798320443,1891.4122890406552,3442256.1459063445
2023-08-15,Plates,3467627.3267893093,9743.21679179709,1833.0217560842539,3467627.3267893093
2023-08-15,Wire_Rods,3438110.546741614,12481.237652583313,1920.9289247572615,3438110.546741614
2023-08-15,TMT_Bars,3490580.327697934,10804.952856317757,2319.6343429131884,3490580.327697934
2023-08-15,Pig_Iron,3531816.03246929,14574.35005260645,2550.8907925555295,3531816.03246929
2023-08-15,Billets,3436665.8871711795,11682.478950760411,2741.0887818026586,3436665.8871711795
2023-08-16,HR_Coils,3510685.1776007344,12876.268422798255,1912.4215085652113,3510685.1776007344
2023-08-16,CR_Coils,3452685.873291155,12156.4726371706,1726.7452523602587,3452685.873291155
2023-08-16,Plates,3478665.751996452,14005.130436547213,2966.705229404453,3478665.751996452
2023-08-16,Wire_Rods,3450570.382344448,13923.610844848143,1463.7752420144525,3450570.382344448
2023-08-16,TMT_Bars,3499746.4539486603,10610.135921230836,1444.0096705049546,3499746.4539486603
2023-08-16,Pig_Iron,3544554.3615970607,15169.144037423597,2430.8149096529914,3544554.3615970607
2023-08-16,Billets,3446028.3920048648,10721.819424890387,1359.3145912052846,3446028.3920048648
2023-08-17,HR_Coils,3518149.2106173034,9262.85101606161,1798.8179994922448,3518149.2106173034
2023-08-17,CR_Coils,3461205.15565021,10104.056003683672,1584.773644628504,3461205.15565021
2023-08-17,Plates,3490757.365171092,13429.034088154012,1337.4209135138972,3490757.365171092
2023-08-17,Wire_Rods,3461973.6575514846,13562.689685232339,2159.414478195787,3461973.6575514846
2023-08-17,TMT_Bars,3511873.9368833764,13874.505916225398,1747.0229815092578,3511873.9368833764
2023-08-17,Pig_Iron,3556125.9558859873,13496.062634623551,1924.468345696892,3556125.9558859873
2023-08-17,Billets,3454080.739200135,9444.073204921537,1391.726009651032,3454080.739200135
2023-08-18,HR_Coils,3530731.984475331,15118.507463370686,2535.733605343513,3530731.984475331
2023-08-18,CR_Coils,3474642.262973282,15066.53148997363,1629.4241669014914,3474642.262973282
2023-08-18,Plates,3502730.6107677124,13658.68195467394,1685.4363580537977,3502730.6107677124
2023-08-18,Wire_Rods,3472738.112154142,12268.762526857612,1504.3079242002252,3472738.112154142
2023-08-18,TMT_Bars,3523603.110719065,13597.980979927026,1868.8071442380676,3523603.110719065
2023-08-18,Pig_Iron,3568064.470025002,13865.667393491947,1927.153254477344,3568064.470025002
2023-08-18,Billets,3463787.451713971,11766.046346494695,2059.33383265903,3463787.451713971
2023-08-19,HR_Coils,3538008.870650884,10212.022739517228,2935.1365639638793,3538008.870650884
2023-08-19,CR_Coils,3484821.042072749,12988.162715558612,2809.383616091407,3484821.042072749
2023-08-19,Plates,3512726.4471638645,12214.621658126349,2218.785261974107,3512726.4471638645
2023-08-19,Wire_Rods,3480482.105376697,8821.800158080905,1077.806935526195,3480482.105376697
2023-08-19,TMT_Bars,3532960.467886935,11581.877849622868,2224.520681753469,3532960.467886935
2023-08-19,Pig_Iron,3580273.43291758,13388.300106106108,1179.3372135282325,3580273.43291758
2023-08-19,Billets,3471283.9573586076,9917.194121673945,2420.6884770374945,3471283.9573586076
2023-08-20,HR_Coils,3548545.333135842,12316.617778119842,1780.1552931618612,3548545.333135842
2023-08-20,CR_Coils,3496880.8916193717,14735.242529759716,2675.3929831370374,3496880.8916193717
2023-08-20,Plates,3525442.0908469926,15600.702173658063,2885.058490530261,3525442.0908469926
2023-08-20,Wire_Rods,3490815.8584398944,12167.973746128315,1834.220682931218,3490815.8584398944
2023-08-20,TMT_Bars,3540153.4180199057,9114.060723918034,1921.1105909474923,3540153.4180199057
2023-08-20,Pig_Iron,3590848.4564361586,12755.318680604403,2180.2951620257004,3590848.4564361586
2023-08-20,Billets,3481099.1410381594,11209.449123268125,1394.2654437161011,3481099.1410381594
2023-08-21,HR_Coils,3560978.8701606416,15288.202706456443,2854.665681656723,3560978.8701606416
2023-08-21,CR_Coils,3506244.2598154335,11229.368049064544,1865.9998530027453,3506244.2598154335
2023-08-21,Plates,3536017.9364968566,11909.48632169617,1333.6406718320145,3536017.9364968566
2023-08-21,Wire_Rods,3498605.2056268645,10314.810853807898,2525.463666837768,3498605.2056268645
2023-08-21,TMT_Bars,3551224.3642882523,12509.249013234261,1438.3027448879704,3551224.3642882523
2023-08-21,Pig_Iron,3602750.772241077,13189.374355061807,1287.05855014371,3602750.772241077
2023-08-21,Billets,3489538.4950963496,10565.098209178153,2125.744150988014,3489538.4950963496
2023-08-22,HR_Coils,3571790.3814582895,13154.501808231355,2342.9905105831817,3571790.3814582895
2023-08-22,CR_Coils,3516395.0210056202,12289.886671516504,2139.125481329833,3516395.0210056202
2023-08-22,Plates,3544636.672800874,10931.757601912352,2313.0212978947266,3544636.672800874
2023-08-22,Wire_Rods,3509616.169013012,12242.011410763147,1231.0480246154889,3509616.169013012
2023-08-22,TMT_Bars,3560157.2375902124,10884.90937772834,1952.0360757682147,3560157.2375902124
2023-08-22,Pig_Iron,3611816.846368875,10780.111415975101,1714.0372881770825,3611816.846368875
2023-08-22,Billets,3499067.701430563,12475.943566693635,2946.7372324802436,3499067.701430563
2023-08-23,HR_Coils,3584831.735704209,14140.602114278914,1099.2478683589347,3584831.735704209
2023-08-23,CR_Coils,3528612.9351554983,13814.502555998195,1596.5884061198462,3528612.9351554983
2023-08-23,Plates,3554320.0784088722,12567.12999618199,2883.724388183444,3554320.0784088722
2023-08-23,Wire_Rods,3521513.884500106,14864.70785346275,2966.992366368659,3521513.884500106
2023-08-23,TMT_Bars,3571869.513251561,14362.078876803018,2649.803215454267,3571869.513251561
2023-08-23,Pig_Iron,3622218.814107098,11553.964226255905,1151.9964880328187,3622218.814107098
2023-08-23,Billets,3507694.903906456,10749.912532580354,2122.7100566870804,3507694.903906456
2023-08-24,HR_Coils,3595489.354085599,12457.864366730833,1800.245985340934,3595489.354085599
2023-08-24,CR_Coils,3539330.256113694,13330.226093586647,2612.9051353908035,3539330.256113694
2023-08-24,Plates,3562844.120068426,9634.090130696208,1110.0484711426666,3562844.120068426
2023-08-24,Wire_Rods,3530741.2319800886,10621.604983271967,1394.2575032894042,3530741.2319800886
2023-08-24,TMT_Bars,3585006.3121213606,15115.189002244948,1978.3901324452588,3585006.3121213606
2023-08-24,Pig_Iron,3632194.55860523,11291.039824027412,1315.2953258956538,3632194.55860523
2023-08-24,Billets,3518399.5436809724,13090.070059904987,2385.4302853885965,3518399.5436809724
2023-08-25,HR_Coils,3606507.8337158132,13660.01407249342,2641.5344422795965,3606507.8337158132
2023-08-25,CR_Coils,3551759.7712636194,14838.55493718039,2409.0397872552867,3551759.7712636194
2023-08-25,Plates,3572800.8735585217,11837.320917375902,1880.5674272799647,3572800.8735585217
2023-08-25,Wire_Rods,3539550.4717328204,11566.015085237328,2756.7753325052927,3539550.4717328204
2023-08-25,TMT_Bars,3594883.0123877167,11152.072529796089,1275.3722634398835,3594883.0123877167
2023-08-25,Pig_Iron,3644569.6851275708,13895.803690138822,1520.6771677980178,3644569.6851275708
2023-08-25,Billets,3526774.781259354,10354.316948886482,1979.0793705046067,3526774.781259354
2023-08-26,HR_Coils,3617032.979785093,11647.823267038568,1122.677197758504,3617032.979785093
2023-08-26,CR_Coils,3561593.0880116383,11024.68831115216,1191.3715631330945,3561593.0880116383
2023-08-26,Plates,3584319.5155147146,13313.528699637847,1794.8867434447443,3584319.5155147146
2023-08-26,Wire_Rods,3549367.063003069,12704.363863717343,2887.772593469108,3549367.063003069
2023-08-26,TMT_Bars,3604560.7985832687,12494.613582105683,2816.8273865540004,3604560.7985832687
2023-08-26,Pig_Iron,3652378.4760232316,9740.74061221783,1931.9497165568223,3652378.4760232316
2023-08-26,Billets,3535975.680214846,10485.216044513307,1284.31708902146,3535975.680214846
2023-08-27,HR_Coils,3627367.2619719557,11690.497498779578,1356.215311916871,3627367.2619719557
2023-08-27,CR_Coils,3573388.3125768425,13550.316674422664,1755.0921092182546,3573388.3125768425
2023-08-27,Plates,3598160.2364041735,15260.869279632454,1420.1483901735628,3598160.2364041735
2023-08-27,Wire_Rods,3558088.7037887895,9887.591974501622,1165.9511887807557,3558088.7037887895
2023-08-27,TMT_Bars,3613804.872464884,11591.628848655408,2347.554967039994,3613804.872464884
2023-08-27,Pig_Iron,3660894.47604081,10678.897293163262,2162.8972755853897,3660894.47604081
2023-08-27,Billets,3545350.5993834683,10957.512684578396,1582.59351595617,3545350.5993834683
2023-08-28,HR_Coils,3639013.2099981112,14203.844791260168,2557.896765104608,3639013.2099981112
2023-08-28,CR_Coils,3582995.3948080586,12158.980006627555,2551.897775411669,3582995.3948080586
